chr	start	end	strand	pvalue	qvalue	meth.diff	ID	gene	distance
chr2	172961157	172961157	+	3.99337387024738e-24	5.43348216572142e-21	-84.8484848484848	uc.240	Spo11	(-18692)
chr2	174010824	174010824	+	2.84210007962075e-16	3.9558861755371e-14	76.7441860465116	uc.242	Stx16	(-66098)
chr3	51206709	51206709	+	3.59834794236248e-19	1.17954045472334e-16	92.7272727272727	uc.251	Noct	(-17738)
chr3	98943659	98943659	+	1.13506560514328e-22	9.88049918237459e-20	-78.0487804878049	uc.256	Hao2	(-50421)
chr3	137814681	137814681	+	1.46050469100402e-21	9.23947756957358e-19	88.0083857442348	uc.260	Ddit4l	(+191010)
chr3	137814681	137814681	+	1.46050469100402e-21	9.23947756957358e-19	88.0083857442348	uc.260	H2afz	(-49806)
chr3	157380532	157380532	+	1.0719962430019e-42	6.77199857861353e-38	90.4714640198511	uc.263	Zranb2	(-153628)
chr4	73389084	73389084	+	1.33364381464475e-17	2.79233536179738e-15	-83.3333333333333	uc.268	Aldoart1	(-536451)
chr4	116260740	116260740	+	3.69409528685978e-15	3.70753479701497e-13	-86	uc.274	Pik3r3	(+39080)
chr6	84265338	84265338	-	1.20838643182898e-19	4.46036764845122e-17	82.6086956521739	uc.344	Cyp26b1	(+323300)
chr6	84265338	84265338	-	1.20838643182898e-19	4.46036764845122e-17	82.6086956521739	uc.344	Dysf	(+245950)
chr6	100424149	100424149	+	4.37976087923039e-12	1.73201858243452e-10	77.2727272727273	uc.346	Rybp	(-136665)
chr6	100424149	100424149	+	4.37976087923039e-12	1.73201858243452e-10	77.2727272727273	uc.346	Shq1	(+247008)
chr6	105200745	105200745	-	4.47237537412717e-28	1.64808131807302e-24	-81.0344827586207	uc.347	Cntn6	(+707824)
chr6	137803326	137803326	-	1.45245170170668e-17	3.00084205620012e-15	-75.4029658284977	uc.355	Slc15a5	(+276590)
chr7	11181820	11181820	-	2.4233565193513e-18	6.1978912697222e-16	77.6497695852535	uc.358	Zscan4d	(-15662)
chr7	28887714	28887714	+	1.96642641953439e-17	3.86127692132729e-15	89.2857142857143	uc.365	Actn4	(+74626)
chr7	28895538	28895538	-	7.38166345557792e-16	9.11022425965855e-14	77.9816513761468	uc.366	Actn4	(+66802),
chr7	63824445	63824445	+	2.96964182644203e-21	1.74625581728224e-18	75.1644736842105	uc.377	E030018B13Rik	(-92412)
chr7	68217161	68217161	-	8.89188343593688e-20	3.44309726964676e-17	-93.75	uc.380	Igf1r	(+264335)
chr7	68217161	68217161	-	8.89188343593688e-20	3.44309726964676e-17	-93.75	uc.380	Pgpep1l	(+47072)
chr7	136502037	136502037	+	7.70676839291179e-25	1.27162526657465e-21	-85.7142857142857	uc.390	Mki67	(-785677)
chr8	18034323	18034323	-	5.93107781664174e-19	1.81003457847002e-16	-90.2439024390244	uc.403	Mcph1	(-560808)
chr8	109682729	109682729	-	6.65701674523408e-21	3.57251509657742e-18	88.8888888888889	uc.417	Ist1	(+10531)
chr8	112051728	112051728	+	1.84020411363697e-16	2.70886713289951e-14	-81.25	uc.418	Cntnap4	(-518315)
chr9	4911028	4911028	+	2.61934045870159e-17	4.9183867825925e-15	-88.4615384615385	uc.425	Gria4	(-114795)
chr9	78523335	78523335	+	1.02981613731785e-16	1.61884690403279e-14	80.6451612903226	uc.440	Eef1a1	(-41612)
chr9	78523335	78523335	+	1.02981613731785e-16	1.61884690403279e-14	80.6451612903226	uc.440	Slc17a5	(+64706)
