chr	start	end	strand	pvalue	qvalue	meth.diff	ID	gene	distance
"chr12"	33961456	33961456	"-"	1.1469174965984e-17	2.09475974942166e-15	43.8874103216848	uc.449	Hdac9	(+567418)
"chr12"	54505817	54505817	"+"	9.30248302866821e-11	2.46474023098256e-09	40.6290956749672	uc.453	Egln3	(-301958)
"chr12"	55618208	55618208	"-"	3.35981558064472e-19	9.15075783351302e-17	48.2793522267207	uc.456	Ralgapa1	(+202959)
"chr12"	73520634	73520634	"-"	1.30029516132958e-18	3.05202035335619e-16	55.0125313283208	uc.465	Slc38a6	(+233856)
"chr12"	79143908	79143908	"+"	5.20303862649673e-26	8.24886456073866e-23	51.1557408109132	uc.468	Arg2	(+13132)
"chr13"	6792262	6792262	"+"	2.29347238380197e-27	5.36489864286003e-24	-68.4210526315789	uc.507	Pfkp	(-143486)
"chr13"	30469414	30469414	"-"	7.87110617116344e-20	2.52416532684609e-17	48.2947887758249	uc.513	Uqcrfs1	(+75948)
"chr13"	30593629	30593629	"+"	6.43447158544416e-26	1.00217530192632e-22	-40.5682456468826	uc.514	Uqcrfs1	(-48268),
"chr13"	38298153	38298153	"+"	1.53603268250366e-33	1.90433930983229e-29	60.5224317023587	uc.518	Bmp6	(-46954),
"chr13"	38298153	38298153	"+"	1.53603268250366e-33	1.90433930983229e-29	60.5224317023587	uc.518	Snrnp48	(+93209),
"chr13"	38298175	38298175	"+"	1.09251896726711e-17	2.00723299600304e-15	43.4626416775739	uc.519	Bmp6	(-46932)
"chr13"	38298175	38298175	"+"	1.09251896726711e-17	2.00723299600304e-15	43.4626416775739	uc.519	Snrnp48	(+93231)
"chr13"	42157973	42157973	"+"	2.95083704253736e-27	6.67588034604526e-24	50.6666666666667	uc.523	Hivep1	(+105953)
"chr13"	49070972	49070972	"-"	6.29257310486182e-28	1.69586828904292e-24	44.8598130841122	uc.533	Fam120a	(-102956)
"chr13"	104510144	104510144	"+"	4.87582005336902e-15	4.33826162237394e-13	43.1208119440417	uc.578	Adamts6	(+215655)
"chr13"	112145014	112145014	"-"	3.00252001846442e-15	2.84342415083286e-13	-47.0568783068783	uc.579	Map3k1	(-336022)
"chr13"	113797415	113797415	"+"	9.14495868278257e-14	5.69849079845012e-12	40.7609933925723	uc.580	Arl15	(+2911),
"chr13"	113962945	113962945	"+"	5.5931213054561e-24	5.24525563909933e-21	45.7943925233645	uc.581	Arl15	(+168441)
"chr13"	116837387	116837387	"+"	5.24995133210857e-13	2.65078074242279e-11	46.1096136567835	uc.582	Parp8	(+188135)
"chr13"	118290516	118290516	"-"	4.64044594633441e-15	4.15688015768058e-13	46.25	uc.583	Mrps30	(+96736)
"chr14"	7682433	7682433	"+"	2.70944326761051e-17	4.4728465676139e-15	48.3418367346939	uc.585	Flnb	(-135524)
"chr14"	45443403	45443403	"-"	2.80311180975774e-14	2.01937876883808e-12	41.6412446613789	uc.615	Fermt2	(+86715)
"chr14"	45443403	45443403	"-"	2.80311180975774e-14	2.01937876883808e-12	41.6412446613789	uc.615	Gnpnat1	(-54602)
"chr14"	45552614	45552614	"-"	6.62428552695992e-23	4.61384411532342e-20	-47.8048780487805	uc.616	Fermt2	(-22497),
"chr14"	55779961	55779961	"-"	7.06929467936042e-14	4.54535578222689e-12	40.6552094522019	uc.627	Adcy4	(+4081)
"chr14"	55834946	55834946	"+"	1.00535656191428e-15	1.08497458691272e-13	46.0240274599542	uc.628	Nynrin	(-19169)
"chr14"	55982612	55982612	"+"	1.27017170192663e-23	1.08006224461657e-20	-40.1538804638715	uc.629	Cma2	(+11185)
"chr14"	66736269	66736269	"+"	2.42227855360121e-25	3.27133694780192e-22	49.8050289095065	uc.638	Dpysl2	(+132419)
"chr14"	70522251	70522251	"-"	6.76043351898436e-29	2.38108971343139e-25	41.7551272802226	uc.639	Bmp1	(-1992)
"chr14"	101477851	101477851	"-"	5.16933397900537e-19	1.33406032697885e-16	-47.1046600458365	uc.650	Tbc1d4	(+131182)
"chr14"	102073403	102073403	"-"	3.00296247753106e-16	3.74397263657196e-14	56.2971175166297	uc.651	Lmo7	(+343447),
"chr14"	102677751	102677751	"-"	1.77636593647772e-23	1.44697710695875e-20	47.1916649037445	uc.652	Lmo7	(+947795)
"chr14"	103432493	103432493	"-"	1.05761361421211e-11	3.67816611656818e-10	41.9354838709677	uc.654	Mycbp2	(-85694)
"chr14"	103432502	103432502	"-"	3.67942759118868e-08	4.40680534418359e-07	41.1407199625993	uc.655	Mycbp2	(-85703),
"chr15"	27693379	27693379	"+"	2.332692789003e-29	9.03756522090258e-26	47.7739993136368	uc.677	Trio	(+332469)
"chr15"	31663818	31663818	"-"	3.32789772224304e-25	4.3613677713269e-22	40.1459854014598	uc.678	Tas2r119	(-513471)
"chr15"	58979668	58979668	"+"	1.76154403668354e-35	3.11989041943459e-31	72.9064039408867	uc.690	Mtss1	(+102358)
"chr15"	58999127	58999127	"+"	1.82617486127086e-16	2.41473033160166e-14	-40.8241725235778	uc.691	Mtss1	(+82899),
"chr15"	95789945	95789945	"-"	4.0338662960245e-10	8.83274128983917e-09	42.8424938474159	uc.726	Ano6	(-898)
"chr15"	98604459	98604459	"-"	2.60001071211136e-16	3.29459905249563e-14	41.8020532243596	uc.733	Adcy6	(+3174)
"chr15"	99321014	99321014	"-"	3.82629767403894e-33	4.23549922913577e-29	-44.7758161106396	uc.737	Prpf40b	(+25744)
"chr16"	13150140	13150140	"-"	6.15817982027215e-23	4.32810373603383e-20	-51.1363636363636	uc.763	Mkl2	(-106341)
"chr16"	20024843	20024843	"-"	9.4445634269784e-10	1.85037304373856e-08	-42.8409090909091	uc.767	Klhl24	(-72711)
"chr17"	12127890	12127890	"+"	1.29941718453945e-10	3.30401198991695e-09	40.4666666666667	uc.808	Map3k4	(+190770)
"chr17"	12307674	12307674	"+"	3.23366871072003e-14	2.29244674608451e-12	45.5929487179487	uc.809	Map3k4	(+10986),
"chr17"	25382513	25382513	"-"	8.93901553114148e-14	5.59203442162361e-12	-46.201624462494	uc.823	Cacna1h	(+51270)
"chr17"	25677513	25677513	"-"	2.89879969238555e-16	3.62577449061251e-14	45.984962406015	uc.824	Lmf1	(+98337)
"chr17"	27740212	27740212	"-"	4.157018363993e-16	4.97565101893545e-14	55.0229007633588	uc.834	D17Wsu92e	(+80346)
"chr17"	30590671	30590671	"-"	2.81799460470083e-22	1.68940392481746e-19	47.6182825929794	uc.841	Btbd9	(-14385)
"chr17"	37034030	37034030	"+"	3.73358655565337e-23	2.77507071031948e-20	42.0930232558139	uc.851	Gabbr1	(-11936)
"chr17"	44662375	44662375	"+"	1.10926000926409e-19	3.42609865196901e-17	41.5704772475028	uc.855	Supt3	(-114777)
"chr17"	45176496	45176496	"-"	4.77592978541701e-20	1.61778470003299e-17	41.9546157813306	uc.856	Cdc5l	(+257211)
"chr17"	46074170	46074170	"-"	4.88749324647457e-20	1.6496278090592e-17	-42.982809562181	uc.860	Vegfa	(-41802)
"chr17"	73006183	73006183	"-"	1.27366622108912e-13	7.6312738262856e-12	-50.6462984723854	uc.881	Lclat1	(-101811)
"chr18"	6639231	6639231	"-"	8.53900028357622e-14	5.3727484196286e-12	-45.2380952380952	uc.905	Rab18	(-125974)
"chr18"	14417256	14417256	"+"	5.50891942328193e-22	3.0792769728217e-19	-42.0824503949143	uc.908	Zfp521	(-444524)
"chr18"	60520356	60520356	"-"	2.85421295462416e-15	2.71530849050949e-13	-43.4181818181818	uc.936	Dctn4	(-5845)
"chr18"	69365377	69365377	"+"	8.14287438894476e-11	2.19159329903169e-09	-43.4091531926555	uc.942	Tcf4	(+20889)
"chr19"	5052053	5052053	"+"	1.79769387811678e-19	5.2327055606513e-17	42.75	uc.960	Cd248	(-16025)
"chr19"	10019945	10019945	"-"	1.64909736913326e-13	9.56759735445046e-12	-40.4151404151404	uc.969	Fads3	(-21603)
"chr19"	23159857	23159857	"+"	9.59467064880372e-25	1.1158780704325e-21	56.4028026237329	uc.977	Klf9	(+18632)
"chr19"	24255346	24255346	"-"	4.74888360140633e-12	1.8345882905475e-10	40.9480375898286	uc.978	Fxn	(+25259)
"chr19"	25276672	25276672	"+"	1.07037269145983e-19	3.31590295678874e-17	60.1670478273839	uc.979	Kank1	(+39698),
"chr19"	25435130	25435130	"+"	3.46420657012493e-24	3.40320650016526e-21	43.1506849315069	uc.980	Kank1	(+198156)
"chr19"	25937491	25937491	"+"	3.70016444991754e-20	1.29587060964246e-17	41.8870286340166	uc.981	Smarca2	(-667561)
"chr19"	40481476	40481476	"-"	9.38244674845629e-24	8.28500693596654e-21	-48.024355486462	uc.986	Sorbs1	(+32260)
"chr19"	47460870	47460870	"-"	3.08906893987715e-14	2.19974685543078e-12	-45.9080841638981	uc.997	Sh3pxd2a	(+3541)
"chr19"	53843558	53843558	"-"	4.31312603584107e-12	1.6857875663701e-10	-43.3982683982684	uc.1008	Rbm20	(+166253)
"chr19"	55789149	55789149	"-"	1.27255932666786e-14	1.01276856909728e-12	-41.654603358425	uc.1010	Tcf7l2	(+47340),
"chr19"	55909631	55909631	"-"	1.99806557354523e-10	4.80889396273497e-09	-40.3738317757009	uc.1011	Tcf7l2	(+167822)
"chr19"	57498669	57498669	"+"	1.11202725407823e-18	2.64822659959706e-16	54.7213622291022	uc.1013	Atrnl1	(-112365),
"chr19"	57511009	57511009	"+"	6.02899376161423e-23	4.24693919045546e-20	42.76753074111	uc.1014	Atrnl1	(-100025)
"chr2"	17084944	17084944	"-"	8.29417381105206e-15	6.93106837840729e-13	42.6251823043267	uc.1022	Plxdc2	(+728641)
"chr2"	32657853	32657853	"+"	2.5072883326337e-18	5.4649798872889e-16	-50.8228530362918	uc.1045	Eng	(+11259)
"chr2"	32867480	32867480	"-"	3.77300322207853e-13	1.97955389551675e-11	41.1621292157659	uc.1047	Fam129b	(-8634)
"chr2"	59754207	59754207	"-"	2.57034418314671e-15	2.47411165156076e-13	-48.0113636363636	uc.1065	Wdsub1	(+128377)
"chr2"	76899627	76899627	"+"	1.72605801385395e-10	4.23295586543263e-09	-50.1016260162602	uc.1077	Ttn	(+80555)
"chr2"	76899649	76899649	"+"	1.96152754635759e-24	2.09642967325896e-21	-77.1040879422879	uc.1078	Ttn	(+80533),
"chr2"	76932238	76932238	"+"	8.93099289040394e-17	1.28361317420711e-14	40.8072743402085	uc.1079	Ttn	(+47944),
"chr2"	120480702	120480702	"-"	4.06785412035018e-18	8.33868298671862e-16	-42.1873278236915	uc.1105	Zfp106	(+83105)
"chr2"	155386559	155386559	"+"	2.5650465881936e-13	1.4084896652864e-11	41.1323763955343	uc.1128	Ncoa6	(+87247)
"chr2"	155386600	155386600	"+"	2.53882015037529e-12	1.05758114688761e-10	40.8659262835989	uc.1129	Ncoa6	(+87206),
"chr2"	155386700	155386700	"+"	1.20765207426951e-21	6.25928220131534e-19	47.7064220183486	uc.1130	Ncoa6	(+87106),
"chr2"	160382865	160382865	"-"	1.49247284730808e-13	8.7627144849079e-12	46.4915966386555	uc.1139	Top1	(-263023),
"chr2"	160382889	160382889	"-"	2.80219060978926e-13	1.52319093017973e-11	45.672268907563	uc.1140	Top1	(-262999),
"chr2"	160648995	160648995	"-"	6.50750245931921e-28	1.73876238443039e-24	43.1040051679587	uc.1141	Plcg1	(-82315)
"chr2"	160648995	160648995	"-"	6.50750245931921e-28	1.73876238443039e-24	43.1040051679587	uc.1141	Top1	(+3108)
"chr2"	161561196	161561196	"-"	7.02998940495459e-14	4.52383743919646e-12	-45.4124480025116	uc.1142	Chd6	(-452175)
"chr2"	163339803	163339803	"+"	1.06551638841454e-22	7.04911220019593e-20	-52.7638190954774	uc.1144	Jph2	(+58146)
"chr2"	163339838	163339838	"+"	1.3745523413892e-33	1.7811573375751e-29	-69.8492462311558	uc.1145	Jph2	(+58111),
"chr2"	164580959	164580959	"-"	1.85492156446958e-20	7.0283945141896e-18	-53.4576973808178	uc.1149	Wfdc6a	(+4218)
"chr2"	165979746	165979746	"-"	3.3018681880665e-16	4.07159645070008e-14	47.8270634475014	uc.1156	Zmynd8	(-101310)
"chr2"	165983323	165983323	"+"	5.4642181971859e-18	1.08460082218268e-15	-45.2795412656154	uc.1157	Zmynd8	(-104887),
"chr2"	169826372	169826372	"-"	2.19270171649557e-21	1.06773882112899e-18	58.1632653061224	uc.1169	Tshz2	(+192697)
"chr2"	181153116	181153116	"-"	3.30494109210543e-12	1.33309239651317e-10	-44.983164983165	uc.1196	Eef1a2	(+3898)
"chr3"	35111629	35111629	"-"	1.27146415419866e-16	1.75187053385318e-14	40.7176549865229	uc.1213	Atp11b	(-642505)
"chr3"	36721762	36721762	"-"	1.31494359722791e-13	7.85282131503666e-12	45.2151462994837	uc.1216	4932438A13Rik	(-141344),
"chr3"	36774814	36774814	"+"	5.13776688707778e-22	2.90853407724869e-19	-52.2745705227457	uc.1217	4932438A13Rik	(-88292)
"chr3"	86540019	86540019	"-"	1.73811176319714e-10	4.25763154935479e-09	48.8071895424837	uc.1236	Lrba	(+315340)
"chr3"	89089286	89089286	"+"	7.44167098454484e-10	1.50491288251061e-08	40.6850246472888	uc.1240	Ash1l	(+138665)
"chr3"	98016874	98016874	"+"	4.10642997893316e-13	2.13365731433733e-11	45.703787450537	uc.1254	Notch2	(+3337)
"chr3"	146019917	146019917	"+"	6.76607721628699e-15	5.7867223525351e-13	-42.2753190333967	uc.1277	Syde2	(+32048)
"chr4"	45683055	45683055	"-"	8.99496760951952e-21	3.69508339329996e-18	47.6410256410256	uc.1308	Aldh1b1	(-115967),
"chr4"	45683083	45683083	"-"	1.22547630155594e-28	4.06234862270252e-25	55.7435897435898	uc.1309	Aldh1b1	(-115939)
"chr4"	74451802	74451802	"+"	2.00691107358084e-21	9.85786019483483e-19	43.75	uc.1326	Tmem261	(+826503)
"chr4"	101415753	101415753	"-"	2.46618362205571e-17	4.1106747107176e-15	41.9749518304432	uc.1338	Ak4	(-3536)
"chr4"	117967117	117967117	"-"	2.51407456377448e-25	3.38792823804512e-22	58.3333333333333	uc.1359	St3gal3	(+167773)
"chr4"	118122170	118122170	"+"	2.65810499386765e-16	3.35928615412193e-14	40.7983193277311	uc.1360	St3gal3	(+12720),
"chr4"	118392673	118392673	"+"	2.35496819632005e-33	2.75437493157687e-29	-43.3962264150943	uc.1361	Ptprf	(-101269)
"chr4"	119073284	119073284	"-"	1.013238958753e-18	2.43920626508459e-16	45.6103678929766	uc.1362	Slc2a1	(-35427)
"chr4"	126246423	126246423	"-"	5.95717208183774e-18	1.17002256487515e-15	-51.510143606109	uc.1373	Thrap3	(-43664)
"chr4"	134619946	134619946	"-"	4.63809586825706e-17	7.16804857075999e-15	-43.793806550274	uc.1393	Man1c1	(+84344)
"chr4"	137522100	137522100	"+"	1.10062077522539e-14	8.90682289702376e-13	43.2652418211416	uc.1403	Hspg2	(+53298)
"chr4"	139470506	139470506	"+"	2.14850288978545e-14	1.60114589556609e-12	48.4153933220147	uc.1408	Ubr4	(+89848),
"chr4"	139508347	139508347	"-"	2.61964129819526e-19	7.30493315101127e-17	42.9444444444444	uc.1409	Ubr4	(+127689)
"chr5"	3535608	3535608	"-"	1.09320797025189e-10	2.83899253529092e-09	-41.807551422936	uc.1451	Fam133b	(-8230)
"chr5"	25299341	25299341	"+"	9.90086138904531e-15	8.10757511959448e-13	41.2337662337662	uc.1463	Kmt2c	(+199404)
"chr5"	33247726	33247726	"+"	1.76180452016816e-14	1.34233421537671e-12	40.8895559042227	uc.1475	Ctbp1	(+27268)
"chr5"	75590062	75590062	"-"	1.43465688336638e-11	4.80458087159762e-10	41.0482615464453	uc.1498	Kdr	(+388396)
"chr5"	75845279	75845279	"-"	2.61623774319869e-12	1.08654483009995e-10	-42.7485025910223	uc.1499	Kdr	(+133179),
"chr5"	76002448	76002448	"-"	3.33895446861211e-16	4.10589349435789e-14	-47.1053909664886	uc.1500	Kdr	(-23991),
"chr5"	92347708	92347708	"+"	2.66275633600212e-15	2.55196842005615e-13	47.4008376447401	uc.1505	Art3	(+15868)
"chr5"	97885221	97885221	"-"	1.99915870565171e-17	3.41675310044963e-15	41.8328445747801	uc.1507	Antxr2	(+145741)
"chr5"	104055521	104055521	"+"	1.27888581912773e-12	5.78366645587655e-11	42.7741840635107	uc.1511	Sparcl1	(+58212)
"chr5"	112653443	112653443	"-"	1.21519046827791e-10	3.11389821945256e-09	45.6769804696072	uc.1522	Myo18b	(+242919)
"chr5"	112874069	112874069	"+"	5.06872088552011e-23	3.6282262847688e-20	47.8224249868398	uc.1523	Myo18b	(+22293),
"chr5"	115141127	115141127	"-"	5.11937226368905e-18	1.0230310094101e-15	-58.4615384615385	uc.1525	Mlec	(+17052)
"chr5"	127352484	127352484	"+"	5.85654002975973e-18	1.15250931060602e-15	-51.8779342723005	uc.1545	Slc15a4	(+264932)
"chr5"	127360125	127360125	"-"	2.66203671198637e-25	3.54113108826547e-22	40.4255319148936	uc.1546	Slc15a4	(+257291),
"chr5"	127404028	127404028	"+"	1.33776692501383e-24	1.4888095274512e-21	47.0892018779343	uc.1547	Slc15a4	(+213388),
"chr5"	127443701	127443701	"+"	4.46841253080456e-10	9.65700749349633e-09	-42.0141620771046	uc.1548	Slc15a4	(+173715),
"chr5"	129226213	129226213	"-"	2.8016583402914e-13	1.52303515636924e-11	-47.1781574130567	uc.1551	Sfswap	(-275008)
"chr5"	134761881	134761881	"+"	5.72567340990799e-14	3.77663498568724e-12	-45.0502152080344	uc.1554	Eln	(-14559)
"chr6"	36356836	36356836	"-"	7.49267332215573e-20	2.4165583991742e-17	40.1785714285714	uc.1602	Mtpn	(-816949)
"chr6"	87302895	87302895	"+"	3.65774950493582e-23	2.73180533040532e-20	50.924688057041	uc.1630	Antxr1	(+32869)
"chr6"	100232530	100232530	"+"	1.2674671963992e-19	3.84952907050375e-17	44.1213025105643	uc.1641	Rybp	(+54955)
"chr6"	100715729	100715729	"+"	4.10732619373548e-18	8.40015188548826e-16	-42.6310150009741	uc.1642	Gxylt2	(+10996)
"chr6"	108473497	108473497	"-"	1.44775092887351e-20	5.65854207555009e-18	40.8042415478896	uc.1643	Itpr1	(+260402)
"chr6"	115792529	115792529	"+"	4.3448277165919e-16	5.16851007714527e-14	48.3944551675733	uc.1651	Cand2	(+17992)
"chr6"	115974308	115974308	"-"	9.0194475180701e-18	1.69425929236068e-15	-41.8934240362812	uc.1652	Plxnd1	(+20697)
"chr6"	140286153	140286153	"+"	1.61667106304867e-15	1.6472000234913e-13	40.3656126482213	uc.1669	Plekha5	(-137901)
"chr7"	15645129	15645129	"-"	4.17432830552677e-18	8.52874061908427e-16	-46.4349376114082	uc.1684	Obox3	(-17254)
"chr7"	16432895	16432895	"+"	9.08348582143263e-15	7.51167596063953e-13	-43.3300395256917	uc.1687	Zc3h4	(+31689)
"chr7"	19410976	19410976	"+"	1.12621046809257e-15	1.19747067105385e-13	-41.53233393966	uc.1695	Ckm	(-49)
"chr7"	34444389	34444389	"+"	3.30483121258905e-14	2.33675279980652e-12	41.1563499944831	uc.1718	Lsm14a	(-54703)
"chr7"	44678954	44678954	"-"	9.74266752481306e-18	1.81308067859903e-15	45.5337458217765	uc.1730	Izumo2	(-29788)
"chr7"	73718251	73718251	"-"	6.06908982228051e-16	6.9476668360408e-14	-42.0175111773472	uc.1756	Fam174b	(-22051)
