chr	start	end	strand	pvalue	qvalue	meth.diff	ID	gene	distance
chr17	46703250	46703250	-	1.24151510558474e-18	2.90951415813144e-16	85.7142857142857	uc.248	Ppp2r5d	(+1752)
chr18	53480044	53480044	-	2.95540665950284e-21	1.40803682910953e-18	80.762987012987	uc.274	Prdm6	(+15499)
chr19	25315568	25315568	+	2.75567109503657e-22	1.75756826589701e-19	100	uc.291	Kank1	(+78594)
chr19	26084625	26084625	-	6.26180260067985e-29	2.23359652883088e-25	-100	uc.293	Smarca2	(-520427)
chr19	47413078	47413078	-	7.82191190795472e-21	3.30518400541709e-18	82.3529411764706	uc.299	Sh3pxd2a	(+51333)
chr2	132814532	132814532	-	2.98575364927412e-16	3.65367943378674e-14	86	uc.321	Trmt6	(+1522)
chr3	91126982	91126982	-	2.08409808400514e-15	1.98137505500148e-13	-81.283422459893	uc.352	Pglyrp3	(-887601)
chr3	135623496	135623496	-	4.45325379191726e-26	7.30228390003582e-23	77.1929824561403	uc.355	Nfkb1	(+68050)
chr3	146019917	146019917	+	9.93486196426407e-23	7.05093889332979e-20	79.4493116395494	uc.358	Syde2	(+32048)
chr4	32386375	32386375	+	2.74191783752548e-20	1.00816104771694e-17	80.5970149253731	uc.363	Bach2	(+147572)
chr4	139479496	139479496	-	9.39310325860162e-17	1.30529404428055e-14	-78.7878787878788	uc.395	Ubr4	(+98838)
chr5	122653311	122653311	+	2.25475287108894e-28	6.91945663404997e-25	76.2406675450154	uc.431	P2rx4	(-54233),
chr5	122653319	122653319	+	2.25475287108894e-28	6.91945663404997e-25	76.2406675450154	uc.432	P2rx4	(-54225),
chr5	122653321	122653321	+	5.03715872601989e-32	4.68985805838936e-28	78.2608695652174	uc.433	P2rx4	(-54223)
chr6	100424149	100424149	+	1.77347711225925e-19	5.28598987607598e-17	-76.9230769230769	uc.467	Rybp	(-136665)
chr6	100685319	100685319	+	1.24457420810598e-17	2.20538886266993e-15	-84.4444444444444	uc.468	Gxylt2	(-19415)
chr7	25273093	25273093	-	3.70174157553981e-26	6.23755762501792e-23	-77.7777777777778	uc.489	Cic	(+5390)
chr7	25773990	25773990	+	6.08066531939882e-31	4.07345874534597e-27	93.2203389830508	uc.491	Axl	(+14697)
chr7	27330200	27330200	+	1.19123994474489e-15	1.2129247917768e-13	-83.4343434343434	uc.492	Ltbp4	(+7492)
chr7	68133833	68133833	+	3.15576748682357e-25	4.15714350505128e-22	-100	uc.505	Igf1r	(+181007)
chr7	115446922	115446922	+	9.09400233992961e-16	9.61972846068695e-14	80.5555555555556	uc.518	Sox6	(+548164)
chr7	136883302	136883302	-	6.25601653319063e-21	2.72742876742495e-18	85.3658536585366	uc.532	Mgmt	(-11312)
chr8	48451103	48451103	-	5.98690010094975e-18	1.1580031629486e-15	80.9523809523809	uc.542	Tenm3	(+223587)
chr8	48509494	48509494	-	2.42109682422949e-27	5.43759280717341e-24	84.2273307790549	uc.543	Tenm3	(+165196),
chr8	70913171	70913171	+	2.27872728803176e-12	8.72544531095595e-11	-75.2673796791444	uc.548	Myo9b	(-359543)
chr8	83938802	83938802	+	4.81293971217564e-25	6.00874563132545e-22	100	uc.553	Adgrl1	(+38698)
chr8	121931496	121931496	+	1.44977498464988e-25	2.12371096009545e-22	-76.0327022375215	uc.574	Slc7a5	(-23803)
chr8	125617601	125617601	+	4.17704830377702e-19	1.13198800009896e-16	89.1025641025641	uc.576	Sipa1l2	(-47794)
chr9	99319392	99319392	+	2.81524783191046e-12	1.04746296309798e-10	-76.9230769230769	uc.597	Cep70	(+75951)
chrX	99136631	99136631	+	1.52684178117325e-21	7.86797380219105e-19	-76.1996690568119	uc.617	Efnb1	(+502)
