chr	start	end	strand	pvalue	qvalue	meth.diff	ID	gene	distance
chr1	21268906	21268906	+	5.83338506850701e-11	1.9653332155811e-09	-55.2710843373494	uc.92	Gsta3	(+28318),
chr1	21268906	21268906	+	5.83338506850701e-11	1.9653332155811e-09	-55.2710843373494	uc.92	Khdc1a	(-80735),
chr1	21333741	21333741	+	2.88848622105203e-09	5.52475939136853e-08	-41.5584415584416	uc.93	Gsta3	(+93153)
chr1	21333741	21333741	+	2.88848622105203e-09	5.52475939136853e-08	-41.5584415584416	uc.93	Khdc1a	(-15900)
chr1	21578273	21578273	+	9.17988641184571e-10	2.08050507556227e-08	-40.625	uc.94	Khdc1b	(+194718),
chr1	21830570	21830570	-	6.64696496068455e-08	7.87523365880313e-07	-52.7762803234501	uc.95	Khdc1b	(+447015)
chr1	22891213	22891213	+	4.7238275758942e-11	1.64236913802454e-09	-45.8678955453149	uc.98	4933415F23Rik	(+211040)
chr1	23184731	23184731	-	1.47298663791075e-13	1.15342977290469e-11	-46.4142701128504	uc.99	4933415F23Rik	(-82479),
chr1	23352875	23352875	-	1.03275950781785e-11	4.44943576479138e-10	-41.2143040905583	uc.100	4933415F23Rik	(-250623),
chr1	24108242	24108242	-	5.41386511502726e-09	9.41851070326209e-08	46.0465969546872	uc.106	Col9a1	(-69368),
chr1	24176375	24176375	-	5.96997221916196e-05	0.00023125898580636	42.3076923076923	uc.107	Col9a1	(-1235),
chr1	24246688	24246688	-	3.96674579296478e-11	1.41601813745221e-09	-43.1818181818182	uc.108	Col9a1	(+69079),
chr1	24363651	24363651	-	4.57347731894369e-08	5.74826269208311e-07	60	uc.109	Col9a1	(+186042)
chr1	26333372	26333372	-	4.01935711645492e-10	1.02586387732465e-08	41.2238325281804	uc.112	4931408C20Rik	(+354088)
chr1	26709937	26709937	+	1.96701311018033e-11	7.74036382842994e-10	44.0966788384629	uc.113	4931408C20Rik	(-22478),
chr1	26847101	26847101	+	3.98625260075218e-11	1.42209749405215e-09	-53.3159463487332	uc.114	4931408C20Rik	(-159642),
chr1	26949614	26949614	-	5.32406251043673e-12	2.52762551169265e-10	51.1519607843137	uc.115	4931408C20Rik	(-262155),
chr1	27276250	27276250	+	1.24696429339935e-09	2.70141428016438e-08	42.9577464788732	uc.116	4931408C20Rik	(-588791),
chr1	27525551	27525551	-	2.84709658396914e-05	0.00012548118721657	45.084485407066	uc.117	4931408C20Rik	(-838092),
chr1	31088776	31088776	+	7.84522203986993e-27	3.58355755468595e-23	-41.8206656731247	uc.123	Lgsn	(-87625)
chr1	32707043	32707043	+	3.08839184809296e-14	3.03588409836406e-12	-54.4705882352941	uc.126	Prim2	(+962752)
chr1	33137031	33137031	-	7.73890720428928e-11	2.50272152044952e-09	48.7373737373737	uc.127	Prim2	(+532764),
chr1	33137065	33137065	+	2.94694425911183e-06	1.90451128071634e-05	-43.3225921947727	uc.128	Prim2	(+532730),
chr1	33371193	33371193	+	6.71780965867397e-15	8.15009560793563e-13	-72.0588235294118	uc.129	Prim2	(+298602),
chr1	33371302	33371302	-	1.61934196383919e-10	4.72906960370547e-09	-65.9615384615385	uc.130	Prim2	(+298493),
chr1	33453326	33453326	+	0.000429568355636934	0.00117494478635283	-40.0833333333333	uc.131	Prim2	(+216469),
chr1	33529836	33529836	+	3.02942051747658e-09	5.74847335578137e-08	68	uc.132	Prim2	(+139959),
chr1	33529845	33529845	+	3.02942051747658e-09	5.74847335578137e-08	68	uc.133	Prim2	(+139950),
chr1	33747867	33747867	-	1.91681699833923e-07	1.92555439100913e-06	-46.9375907111756	uc.134	Bag2	(+9928)
chr1	33755981	33755981	+	9.474681463809e-15	1.0943428889007e-12	-58.4318360914106	uc.135	Bag2	(+1814),
chr1	33756859	33756859	+	1.26086763460641e-05	6.39867683992428e-05	45.020325203252	uc.136	Bag2	(+936),
chr1	34114680	34114680	+	1.55018712720838e-08	2.29943372600528e-07	-41.6666666666667	uc.138	Ccdc115	(+324992)
chr1	34116544	34116544	+	7.8060956890686e-14	6.71062512679002e-12	-42.263810227366	uc.139	Ccdc115	(+323128),
chr1	34121682	34121682	-	3.9891175454367e-07	3.57235804707798e-06	46.5719063545151	uc.140	Ccdc115	(+317990),
chr1	34152345	34152345	+	0.000150362419123239	0.000495085320919099	-43.1232876712329	uc.141	Ccdc115	(+287327),
chr1	34264843	34264843	-	0.000100687105298128	0.000355547733096969	-41.2941176470588	uc.142	Ccdc115	(+174829),
chr1	34435506	34435506	+	3.74671088748129e-18	1.23293466183553e-15	-51.4544108313941	uc.143	Ccdc115	(+4166),
chr1	34435506	34435506	+	3.74671088748129e-18	1.23293466183553e-15	-51.4544108313941	uc.143	Imp4	(-4345)
chr1	34554750	34554750	-	6.58872966615025e-05	0.00025093229551182	-40.9009009009009	uc.144	Prss40	(+6170)
chr1	34805962	34805962	-	4.10374881983117e-07	3.65878847393837e-06	63.1136044880785	uc.146	Fam168b	(+37088)
chr1	34806002	34806002	-	1.84303331156627e-06	1.28402948139964e-05	47.8260869565217	uc.147	Fam168b	(+37048),
chr1	34806007	34806007	-	1.84303331156627e-06	1.28402948139964e-05	47.8260869565217	uc.148	Fam168b	(+37043),
chr1	34851117	34851117	-	3.85586838886121e-13	2.64603295113857e-11	-63.6652236652237	uc.149	Plekhb2	(+1126),
chr1	34988231	34988231	-	2.49065970841659e-14	2.52197057576373e-12	-48	uc.150	Plekhb2	(+138240),
chr1	35261017	35261017	+	6.16342559750478e-09	1.05237097577061e-07	60.3218645948946	uc.151	Plekhb2	(+411026),
chr1	35429134	35429134	+	9.69047449941942e-17	2.11582296418746e-14	-53.3814088470671	uc.152	Plekhb2	(+579143),
chr1	35452626	35452626	+	1.5523519464274e-11	6.31859428616451e-10	-50.1092001092001	uc.153	Plekhb2	(+602635),
chr1	35683621	35683621	+	1.64982157585913e-05	7.99100744877562e-05	-43.1372549019608	uc.154	Plekhb2	(+833630),
chr1	35687823	35687823	+	3.11354000360749e-12	1.59146007834896e-10	45.5378761674161	uc.155	Plekhb2	(+837832),
chr1	35688193	35688193	-	1.5495263893261e-09	3.25316624822762e-08	-48.2261640798226	uc.156	Plekhb2	(+838202),
chr1	35688201	35688201	-	1.07186498101611e-07	1.18154275707811e-06	-44.7228381374723	uc.157	Plekhb2	(+838210),
chr1	35754193	35754193	-	3.24946533237165e-07	3.0092927597551e-06	-51.9230769230769	uc.158	Plekhb2	(+904202)
chr1	36291532	36291532	-	1.82526650956318e-20	1.17771747803747e-17	-49.4845360824742	uc.167	Arid5a	(-16222),
chr1	36313922	36313922	-	1.56686639668805e-06	1.12244123210397e-05	45.766590389016	uc.168	Arid5a	(+6169),
chr1	36313922	36313922	-	1.56686639668805e-06	1.12244123210397e-05	45.766590389016	uc.168	Kansl3	(+54092)
chr1	36315096	36315096	+	1.24526200090733e-06	9.26250203856706e-06	-47.0588235294118	uc.169	Arid5a	(+7343)
chr1	36315096	36315096	+	1.24526200090733e-06	9.26250203856706e-06	-47.0588235294118	uc.169	Kansl3	(+52918),
chr1	36370529	36370529	-	3.23061178690561e-12	1.64225771984988e-10	67.8571428571429	uc.170	Fer1l5	(-1762),
chr1	36370529	36370529	-	3.23061178690561e-12	1.64225771984988e-10	67.8571428571429	uc.170	Kansl3	(-2516),
chr1	36417174	36417174	-	2.76088512622683e-06	1.80374612955333e-05	-48.005698005698	uc.171	Fer1l5	(+44884)
chr1	36781654	36781654	+	2.1148578966468e-11	8.23654770823003e-10	42.1233902365978	uc.178	Tmem131	(+158168)
chr1	36781722	36781722	-	2.95560118810334e-06	1.90918413928e-05	-44.1666666666667	uc.179	Tmem131	(+158100),
chr1	36781810	36781810	-	4.72846124273849e-07	4.12246422381333e-06	-40.7009857612267	uc.180	Tmem131	(+158012),
chr1	37968052	37968052	+	1.77384982862266e-07	1.80453081083364e-06	-47.8260869565217	uc.193	Lyg1	(-10294)
chr1	38074199	38074199	-	9.71889960456288e-11	3.04218702124078e-09	44.6573177957733	uc.194	Eif5b	(+76190)
chr1	39012885	39012885	-	9.04912370117179e-13	5.50955542692404e-11	-58.2417582417582	uc.203	Pdcl3	(+27278),
chr1	39125448	39125448	-	2.94218631632682e-06	1.9022053206998e-05	-43.9393939393939	uc.204	Pdcl3	(+139841)
chr1	39315958	39315958	-	8.02279716735034e-08	9.23367746658565e-07	-47.6702508960574	uc.205	Rpl31	(-51884),
chr1	39320244	39320244	+	4.21194791870138e-17	1.02545170040194e-14	50.930504945341	uc.206	Rpl31	(-47598),
chr1	39447401	39447401	+	4.88679851220357e-07	4.24065958909454e-06	-50.4166666666667	uc.207	Rpl31	(+79560),
chr1	39458283	39458283	+	7.43883148068238e-10	1.73518132127969e-08	43.1818181818182	uc.208	Rpl31	(+90442)
chr1	39687739	39687739	-	7.75597991412933e-10	1.80120228054265e-08	-53.4917355371901	uc.210	Creg2	(-36266)
chr1	39687739	39687739	-	7.75597991412933e-10	1.80120228054265e-08	-53.4917355371901	uc.210	Rfx8	(+33258)
chr1	39688416	39688416	-	4.23514382231915e-12	2.075720104331e-10	-58.1018518518518	uc.211	Creg2	(-36943),
chr1	39688416	39688416	-	4.23514382231915e-12	2.075720104331e-10	-58.1018518518518	uc.211	Rfx8	(+32581),
chr1	39690015	39690015	+	1.58385789622453e-09	3.31508597282157e-08	69.6581196581197	uc.212	Creg2	(-38542),
chr1	39690015	39690015	+	1.58385789622453e-09	3.31508597282157e-08	69.6581196581197	uc.212	Rfx8	(+30982),
chr1	39709850	39709850	-	7.6220166006975e-10	1.77352643012815e-08	-44.2320369149637	uc.213	Creg2	(-58377),
chr1	39709850	39709850	-	7.6220166006975e-10	1.77352643012815e-08	-44.2320369149637	uc.213	Rfx8	(+11147),
chr1	39709853	39709853	-	3.62808241758275e-13	2.51278777055886e-11	-43.1219512195122	uc.214	Creg2	(-58380),
chr1	39709853	39709853	-	3.62808241758275e-13	2.51278777055886e-11	-43.1219512195122	uc.214	Rfx8	(+11144),
chr1	39709896	39709896	-	7.05959081020181e-12	3.20865195627774e-10	-49.113867966327	uc.215	Creg2	(-58423),
chr1	39709896	39709896	-	7.05959081020181e-12	3.20865195627774e-10	-49.113867966327	uc.215	Rfx8	(+11101),
chr1	39728139	39728139	+	7.41441620385638e-07	6.01844325108709e-06	-41.6666666666667	uc.216	Rfx8	(-7143),
chr1	39935002	39935002	+	1.7363808236544e-08	2.52869672004197e-07	-52.7665317139001	uc.217	Il1r2	(-149696),
chr1	40156062	40156062	+	8.74974411322921e-07	6.91105186141183e-06	-44.3971631205674	uc.218	Il1r2	(+71365)
chr1	40827495	40827495	+	2.12383997653054e-07	2.10075552322256e-06	50.6666666666667	uc.223	Tmem182	(+21895),
chr1	41002071	41002071	+	6.94780412168895e-14	6.06978998595776e-12	-45.5445544554455	uc.224	Tmem182	(+196471),
chr1	41159086	41159086	-	8.31277058994238e-09	1.35700087910472e-07	-43.8989376973873	uc.225	Tmem182	(+353486)
chr1	43410562	43410562	-	7.3936699059405e-19	2.94675808449209e-16	56.8379075768238	uc.234	Fhl2	(-246602)
chr1	44267291	44267291	-	5.73432796817234e-09	9.89199994105775e-08	-43.1818181818182	uc.238	Mettl21e	(-48331)
chr1	44481000	44481000	-	1.00762091312857e-10	3.14053784187155e-09	58.444247264123	uc.239	Mettl21e	(-262040),
chr1	44481024	44481024	+	5.19792582282973e-11	1.78308945118745e-09	50.4439890710382	uc.240	Mettl21e	(-262064),
chr1	45587550	45587550	+	4.53703740493203e-21	3.54310939232106e-18	-66.7223865243667	uc.243	Wdr75	(-207616),
chr1	45724245	45724245	+	6.41656515364238e-13	4.10518611214312e-11	47.887323943662	uc.244	Wdr75	(-70921)
chr1	51323734	51323734	-	7.79577052089763e-13	4.84537896106193e-11	-43.6363636363636	uc.273	Nabp1	(+154665)
chr1	51431711	51431711	+	9.74050967493967e-08	1.08890273783689e-06	50	uc.274	Nabp1	(+46688),
chr1	51551795	51551795	+	1.34723746028926e-08	2.04207554536493e-07	48.0213903743316	uc.275	Nabp1	(-73397),
chr1	51551802	51551802	-	8.45574827532513e-07	6.71273833837259e-06	-40.9854851031322	uc.276	Nabp1	(-73404),
chr1	51594170	51594170	+	4.53095508805704e-09	8.09690741707894e-08	-52.07336523126	uc.277	Nabp1	(-115772),
chr1	51778495	51778495	+	1.06665814630106e-05	5.56814568044747e-05	43.75	uc.278	Nabp1	(-300097),
chr1	51853328	51853328	+	4.97883681348651e-07	4.30773334624553e-06	41.5094339622642	uc.279	Nabp1	(-374930),
chr1	51894248	51894248	+	6.37079371887797e-14	5.63498060789698e-12	-75.2551020408163	uc.280	Nabp1	(-415850),
chr1	51910107	51910107	+	3.01596279718336e-09	5.72614608006613e-08	-51.5234765234765	uc.281	Nabp1	(-431709),
chr1	51930804	51930804	+	1.09963532424059e-10	3.38462057534473e-09	42.3280423280423	uc.282	Stat4	(-77439)
chr1	55030302	55030302	+	1.26516996263616e-12	7.36187365745263e-11	-47.9497354497354	uc.298	Sf3b1	(-2822)
chr1	55104067	55104067	+	8.70041419689832e-15	1.01778141194133e-12	-62.5294579732914	uc.299	Hspe1	(+15936)
chr1	55104067	55104067	+	8.70041419689832e-15	1.01778141194133e-12	-62.5294579732914	uc.299	Mob4	(-27164),
chr1	55222247	55222247	-	1.38821689940759e-07	1.46809628016899e-06	41.1764705882353	uc.300	Mob4	(+91017)
chr1	55773392	55773392	-	7.39168490168899e-10	1.72593259114254e-08	-58.6206896551724	uc.304	Hsfy2	(+864043)
chr1	56714719	56714719	+	9.69962511035547e-06	5.1413904733631e-05	-47.1139430284858	uc.305	Hsfy2	(-77285),
chr1	56714752	56714752	+	4.24220261995808e-09	7.65849738586926e-08	-57.7586206896552	uc.306	Hsfy2	(-77318),
chr1	58042469	58042469	-	1.95060515033863e-05	9.17837537678391e-05	42.3076923076923	uc.310	Aox3	(-70667)
chr1	58304438	58304438	-	5.4586490429842e-09	9.48466696579944e-08	-44.2771571960499	uc.311	Bzw1	(-88460)
chr1	58659383	58659383	-	4.95267436207097e-18	1.56276843045497e-15	-69.5308516063233	uc.312	Als2cr12	(+33059)
chr1	58659383	58659383	-	4.95267436207097e-18	1.56276843045497e-15	-69.5308516063233	uc.312	Ndufb3	(+73000)
chr1	59981810	59981810	+	5.53563118582614e-08	6.74944456903236e-07	-46.5733235077377	uc.321	Fam117b	(+68805),
chr1	59994679	59994679	-	2.42181112306323e-10	6.66441587066017e-09	-50	uc.322	Fam117b	(+81674)
chr1	65749037	65749037	+	9.09489680905783e-09	1.46424438528472e-07	-53.5714285714286	uc.366	Pth2r	(+437781)
chr1	66815540	66815540	+	8.01301280185823e-07	6.41890343898262e-06	49.9585749792875	uc.372	Kansl1l	(+2006)
chr1	71421983	71421983	-	9.83964342510162e-13	5.92257147331941e-11	-48.5082485082485	uc.386	Atic	(-135167),
chr1	71641399	71641399	-	5.4446725062202e-07	4.64224842216966e-06	-40.4761904761905	uc.387	Atic	(+84250),
chr1	71641399	71641399	-	5.4446725062202e-07	4.64224842216966e-06	-40.4761904761905	uc.387	Fn1	(+11776)
chr1	71641424	71641424	-	2.1342183567592e-07	2.10972024019826e-06	-42.8571428571429	uc.388	Atic	(+84275)
chr1	71641424	71641424	-	2.1342183567592e-07	2.10972024019826e-06	-42.8571428571429	uc.388	Fn1	(+11751),
chr1	71686410	71686410	-	2.57655800632918e-10	7.02942063293776e-09	53.5626535626536	uc.389	Fn1	(-33236),
chr1	71710001	71710001	+	3.22501998507133e-10	8.50506714549914e-09	40.7407407407407	uc.390	Fn1	(-56827),
chr1	71838182	71838182	+	3.26317317187617e-12	1.65690758725961e-10	61.7324561403509	uc.391	Fn1	(-185008),
chr1	71844571	71844571	-	5.50740217449781e-20	3.02746965895756e-17	-63.6227136227136	uc.392	Fn1	(-191397),
chr1	71844699	71844699	-	1.06616446052003e-13	8.74485100762312e-12	-45.6183456183456	uc.393	Fn1	(-191525),
chr1	71844707	71844707	-	1.08877558621948e-11	4.65626339463924e-10	-43.9393939393939	uc.394	Fn1	(-191533),
chr1	71896428	71896428	-	1.17659420390532e-08	1.81877243569026e-07	41.5960873195753	uc.395	Fn1	(-243254),
chr1	71896506	71896506	+	3.25099706264562e-11	1.1939869006239e-09	-61.1111111111111	uc.396	Fn1	(-243332),
chr1	72198347	72198347	-	8.8058955188907e-05	0.00031870129548327	-40.7907907907908	uc.397	Fn1	(-545173),
chr1	72762883	72762883	-	1.64112598085727e-18	5.94152415674596e-16	-42.9769076305221	uc.404	Rpl37a	(+51594)
chr1	73392193	73392193	-	0.000216113485024535	0.000667384675091829	42.7884615384615	uc.407	Tns1	(+732254)
chr1	73717632	73717632	-	2.55096077948739e-12	1.34228751828117e-10	46.031746031746	uc.408	Tns1	(+406815),
chr1	73823940	73823940	+	6.07347955206846e-08	7.29473494908908e-07	-41.760047811146	uc.409	Tns1	(+300507),
chr1	73839525	73839525	-	1.31233521068026e-08	1.99642817485863e-07	63.6904761904762	uc.410	Tns1	(+284922),
chr1	73864357	73864357	-	5.69490798139617e-06	3.29839276953446e-05	-44.5378151260504	uc.411	Tns1	(+260090),
chr1	73913329	73913329	+	7.93078972968996e-06	4.34766889620789e-05	45.5555555555556	uc.412	Tns1	(+211118),
chr1	73924843	73924843	+	5.01459340543965e-06	2.96697696850586e-05	-43.5714285714286	uc.413	Tns1	(+199604),
chr1	73924900	73924900	+	7.553652651287e-09	1.25038714344952e-07	50	uc.414	Tns1	(+199547),
chr1	73957216	73957216	-	1.64218036637388e-15	2.42532609215222e-13	64.8351648351648	uc.415	Tns1	(+167231),
chr1	73957372	73957372	-	6.55912267717087e-09	1.11077319269165e-07	48.2142857142857	uc.416	Tns1	(+167075),
chr1	73959253	73959253	-	2.69434172915014e-08	3.67007396617776e-07	-40.8625730994152	uc.417	Tns1	(+165194),
chr1	73974381	73974381	-	2.87647419425768e-08	3.8797572986419e-07	48.780487804878	uc.418	Tns1	(+150066),
chr1	73988169	73988169	-	6.71547265346755e-19	2.70852158618922e-16	44.075655327549	uc.419	Tns1	(+136278),
chr1	74030819	74030819	+	9.42415150826887e-13	5.7048703192867e-11	56.140350877193	uc.420	Tns1	(+93628),
chr1	74082315	74082315	+	1.68715713330537e-23	2.85598751621698e-20	-75.90799031477	uc.421	Tns1	(+42132),
chr1	74082413	74082413	+	1.30424087571728e-11	5.44817834986693e-10	40.8333333333333	uc.422	Tns1	(+42034),
chr1	74095111	74095111	-	2.60399596187355e-14	2.62518523372738e-12	-48.1012658227848	uc.423	Tns1	(+29336),
chr1	74206909	74206909	-	1.85806140955846e-09	3.79731179846626e-08	-41.304347826087	uc.424	Arpc2	(-29588),
chr1	74207078	74207078	-	3.58443065459361e-08	4.67928474876544e-07	-44.2546583850932	uc.425	Arpc2	(-29419)
chr1	74579525	74579525	+	2.01927077637469e-12	1.09992644332039e-10	-60.4166666666667	uc.430	Plcd4	(+35162)
chr1	74882175	74882175	-	1.21305889556006e-14	1.35383097044888e-12	40.7894736842105	uc.433	Fev	(+3244)
chr1	74882227	74882227	-	1.21305889556006e-14	1.35383097044888e-12	40.7894736842105	uc.434	Fev	(+3192),
chr1	77776459	77776459	+	6.67353528128955e-06	3.76361870791003e-05	42.3295454545455	uc.476	Pax3	(+420379)
chr1	77886995	77886995	+	1.32457876843583e-14	1.46409716995838e-12	-75.5802707930367	uc.477	Pax3	(+309843),
chr1	77887170	77887170	+	5.83789692599317e-05	0.000227040712994763	-41.1347517730496	uc.478	Pax3	(+309668),
chr1	77887210	77887210	-	7.55983037243941e-14	6.53798139577395e-12	43.9393939393939	uc.479	Pax3	(+309628),
chr1	77943805	77943805	+	4.25504888194787e-16	7.6244532587676e-14	-59.9296536796537	uc.480	Pax3	(+253033),
chr1	78132091	78132091	-	1.15765264253136e-07	1.26056040922346e-06	-44.1408621736491	uc.481	Pax3	(+64747),
chr1	80240020	80240020	+	4.08152943563242e-13	2.7773776827764e-11	-65.2777777777778	uc.492	Cul3	(+100460)
chr1	80597584	80597584	-	2.70044313320225e-15	3.71913852306932e-13	43.3492315845257	uc.493	Cul3	(-257105),
chr1	82941794	82941794	-	1.03739334121413e-08	1.63718625262918e-07	59.1187270501836	uc.503	Slc19a3	(+96654)
chr1	82973873	82973873	+	5.94529492820131e-08	7.16394764317538e-07	43.4371184371184	uc.504	Slc19a3	(+64575),
chr1	82974589	82974589	-	7.502516073103e-07	6.07729498084864e-06	-40.7950174024547	uc.505	Slc19a3	(+63859),
chr1	82974634	82974634	-	3.80203222952383e-08	4.91430712130052e-07	-45.4845209745375	uc.506	Slc19a3	(+63814),
chr1	84857537	84857537	+	7.06783318951222e-09	1.18244865121659e-07	-41.6666666666667	uc.507	Fbxo36	(+17697),
chr1	84912735	84912735	+	4.44855456776229e-17	1.07713324369044e-14	-65.0711957454109	uc.508	Fbxo36	(+72895),
chr1	84925884	84925884	-	2.55295669454456e-07	2.45356648882217e-06	-54.0313549832027	uc.509	Fbxo36	(+86044)
chr1	85931758	85931758	+	4.04273367506457e-05	0.000167447056428424	44.6666666666667	uc.521	Gpr55	(+29249)
chr1	85991501	85991501	+	8.74769634086411e-13	5.35093801000404e-11	-57.639751552795	uc.522	Gpr55	(-30495),
chr1	86060728	86060728	-	1.16113566024033e-05	5.97730354183305e-05	48.4848484848485	uc.524	Psmd1	(-3891),
chr1	86064091	86064091	-	1.98685035807773e-06	1.36840683173445e-05	40.7407407407407	uc.525	Psmd1	(-528)
chr1	86435379	86435379	-	3.6989423636653e-08	4.80187157536398e-07	-49.7767857142857	uc.528	Ptma	(-91347),
chr1	86467722	86467722	-	5.17745941123363e-13	3.41062567083629e-11	-48.0350877192982	uc.529	Ptma	(-59004),
chr1	86511408	86511408	+	3.32596886813602e-10	8.72650680516294e-09	40.5405405405405	uc.530	Ptma	(-15318)
chr1	87210599	87210599	+	1.53920773929893e-23	2.62873632740389e-20	-81.7932752179328	uc.540	Eif4e2	(-3315),
chr1	87210600	87210600	-	6.22232360097558e-06	3.55109078991451e-05	-47.1742543171115	uc.541	Eif4e2	(-3314),
chr1	87210605	87210605	+	2.7016459445583e-12	1.41010271288339e-10	-54.5205479452055	uc.542	Eif4e2	(-3309)
chr1	87785960	87785960	+	1.37894977509217e-08	2.08301195908522e-07	-41.6494205298013	uc.548	Sag	(-17720),
chr1	87785984	87785984	+	4.64165766412485e-10	1.16040541448466e-08	-46.2316176470588	uc.549	Sag	(-17696),
chr1	87786039	87786039	+	3.12266613523463e-11	1.1537757928574e-09	-48.2719370860927	uc.550	Sag	(-17641),
chr1	87840409	87840409	+	1.55369607488844e-16	3.17889384713243e-14	-56.1666666666667	uc.551	Sag	(+36730)
chr1	89110093	89110093	+	1.71984570251381e-05	8.27107787341478e-05	-45.0500556173526	uc.565	Agap1	(-344713),
chr1	89303109	89303109	+	5.81451431939311e-06	3.35645285723332e-05	-42.0168067226891	uc.566	Agap1	(-151697),
chr1	89303339	89303339	+	5.15306339392931e-16	8.98189772795201e-14	-57.8947368421053	uc.567	Agap1	(-151467),
chr1	89332771	89332771	-	1.27290886951887e-10	3.83850475093525e-09	-74.7619047619048	uc.568	Agap1	(-122035),
chr1	89391558	89391558	-	2.3577945213124e-07	2.29481489341229e-06	55.5555555555556	uc.569	Agap1	(-63248),
chr1	89442023	89442023	-	2.49894001282527e-10	6.84426462119487e-09	-41.2698412698413	uc.570	Agap1	(-12783),
chr1	89457662	89457662	+	3.79375400862291e-11	1.36280001366402e-09	-70	uc.571	Agap1	(+2857),
chr1	89539351	89539351	-	1.09587140978766e-14	1.23865651458145e-12	-52.7777777777778	uc.572	Agap1	(+84546),
chr1	89599421	89599421	+	1.51658323506521e-07	1.58247708389319e-06	-40.5967604433078	uc.573	Agap1	(+144616),
chr1	89619860	89619860	+	2.22618348058184e-11	8.60952804143712e-10	55.3468846663721	uc.574	Agap1	(+165055),
chr1	89619870	89619870	+	7.37755242878584e-12	3.33290216815096e-10	56.7167476800707	uc.575	Agap1	(+165065),
chr1	89756607	89756607	+	2.65160106161254e-08	3.62136859320819e-07	-44.6627131208302	uc.576	Agap1	(+301802),
chr1	89756629	89756629	+	6.72437501759107e-11	2.21774340692075e-09	-40.6968124536694	uc.577	Agap1	(+301824),
