chr	start	end	strand	pvalue	qvalue	meth.diff	ID	gene	distance
chr1	179552743	179552743	-	3.82269840771076e-11	1.55811935390755e-09	45.0063211125158	uc.1213	Sccpdh	(-115467),
chr1	179610043	179610043	-	2.79765071607095e-14	3.22312066402333e-12	58.5434173669468	uc.1214	Sccpdh	(-58167),
chr1	179716793	179716793	-	8.82946349332345e-06	5.12739644544494e-05	45.2251360712519	uc.1215	Sccpdh	(+48584)
chr1	182969100	182969100	-	1.21647452209996e-12	8.14824278025853e-11	-49.8666382161528	uc.1251	Disp1	(+252385)
chr1	183064940	183064940	-	1.2268927878512e-13	1.13551932316249e-11	-48.8095238095238	uc.1252	Disp1	(+156545),
chr1	183175801	183175801	-	2.70563082217808e-11	1.15646644324274e-09	44.3560175410102	uc.1253	Disp1	(+45684),
chr1	183252638	183252638	+	9.27808229154843e-09	1.6498227494352e-07	-47.7272727272727	uc.1254	Disp1	(-31154),
chr1	183252639	183252639	-	3.12601476343429e-14	3.55034393477767e-12	46.2091503267974	uc.1255	Disp1	(-31155),
chr1	183252642	183252642	-	3.84288692394575e-16	7.97050120490846e-14	48.1699346405229	uc.1256	Disp1	(-31158),
chr10	13253804	13253804	+	1.19100192671611e-09	2.90168868252873e-08	41.8604651162791	uc.1459	Ltv1	(-60637)
chr10	18138752	18138752	+	3.26544099290974e-09	6.8147780297303e-08	45.6158940397351	uc.1482	Reps1	(+82813)
chr10	19868868	19868868	+	4.78985999426536e-05	0.000207455710589823	-40.3897849462366	uc.1501	Slc35d3	(-17410)
chr10	19870914	19870914	-	0.000159428315388139	0.000558504349377665	-41.3937282229965	uc.1502	Slc35d3	(-19456),
chr10	19871067	19871067	-	2.41014537713855e-11	1.04759062187871e-09	50	uc.1503	Slc35d3	(-19609),
chr10	30946168	30946168	-	1.40805620685041e-05	7.54875350359185e-05	-40.3174603174603	uc.1558	Hey2	(-103368)
chr10	44474637	44474637	+	1.41898820945331e-13	1.28658529582127e-11	40.2925086524506	uc.1636	Prep	(-592566),
chr10	44541353	44541353	+	2.66622708291929e-12	1.59488156665703e-10	-42.5096571704491	uc.1637	Prep	(-525850),
chr10	44738226	44738226	-	5.25565959720776e-07	4.89763088319301e-06	-43.8775510204082	uc.1638	Prep	(-328977),
chr10	44842136	44842136	-	2.68572077037572e-10	8.19959724037888e-09	-48.4210526315789	uc.1639	Prep	(-225067),
chr10	44892477	44892477	+	7.45988177292561e-11	2.76061151917277e-09	-40.3333333333333	uc.1640	Prep	(-174726),
chr10	45159391	45159391	+	1.13863641875716e-05	6.33154225352514e-05	-41.9202898550725	uc.1641	Prep	(+92189),
chr10	45162109	45162109	+	4.7988573854845e-14	5.1050281935705e-12	-71.0884353741497	uc.1642	Prep	(+94907)
chr10	53042851	53042851	-	1.13812554434148e-11	5.52550522778284e-10	-61.038961038961	uc.1680	Pln	(-294842)
chr10	61657595	61657595	+	5.43706868872245e-07	5.04049884761657e-06	46.8085106382979	uc.1759	Ppa1	(+9044)
chr10	71321218	71321218	-	8.70512895651728e-06	5.06722951322485e-05	-41.5115005476451	uc.1880	Ube2d1	(-35957)
chr10	75931793	75931793	-	5.39845091948073e-07	5.00941984632534e-06	48.3333333333333	uc.1918	Chchd10	(-1337)
chr10	77589788	77589788	-	2.97125578910727e-06	2.08072303788748e-05	-49.3506493506493	uc.1951	Sumo3	(-16437),
chr10	77607723	77607723	-	1.19604725097973e-07	1.4166381584936e-06	40.9083715777813	uc.1952	Sumo3	(+1499)
chr10	79759105	79759105	-	6.69966760949802e-18	2.37600882779059e-15	66.6666666666667	uc.2002	Rnf126	(+7847)
chr10	79768023	79768023	+	1.54948715580069e-13	1.38715282227548e-11	-41.6290770298404	uc.2003	Rnf126	(-1072),
chr10	80828382	80828382	+	2.62616196181087e-06	1.87758575155948e-05	41.1266201395813	uc.2075	Lingo3	(+15657)
chr10	80832373	80832373	+	1.86846986014113e-17	5.83913505175171e-15	60.2040816326531	uc.2076	Lingo3	(+11666),
chr10	80834579	80834579	+	1.19506634324982e-05	6.58863623415348e-05	41.6358024691358	uc.2077	Lingo3	(+9460),
chr10	80834688	80834688	+	2.61995310813657e-09	5.64243829136904e-08	43.859649122807	uc.2078	Lingo3	(+9351),
chr10	80834737	80834737	+	4.02518005400601e-12	2.27549153323203e-10	-57.4847374847375	uc.2079	Lingo3	(+9302),
chr10	80834748	80834748	+	1.14774103450783e-12	7.75835160657974e-11	-59.0720390720391	uc.2080	Lingo3	(+9291),
chr10	80834769	80834769	+	3.64031564706025e-11	1.49214626724463e-09	-41.2698412698413	uc.2081	Lingo3	(+9270),
chr10	80835482	80835482	-	5.67204069754255e-08	7.57668192258692e-07	-52.7139527139527	uc.2082	Lingo3	(+8557),
chr10	80835520	80835520	-	5.15707465956273e-06	3.28440068160335e-05	-41.3586413586414	uc.2083	Lingo3	(+8519),
chr10	85429168	85429168	+	4.23978291808629e-11	1.70287249248139e-09	74.1935483870968	uc.2198	Pwp1	(-442663),
chr10	85538612	85538612	-	1.74795245362297e-06	1.33698381003482e-05	-55.5555555555556	uc.2199	Pwp1	(-333219),
chr10	85649477	85649477	+	9.4367070213818e-07	7.97853737691424e-06	41.3793103448276	uc.2200	Pwp1	(-222354),
chr10	85786526	85786526	-	2.72115209857615e-09	5.82970907711872e-08	-47.1517671517671	uc.2201	Pwp1	(-85305),
chr10	85786569	85786569	-	1.42157917348762e-12	9.28788797059397e-11	-48.4615384615385	uc.2202	Pwp1	(-85262),
chr10	85843515	85843515	+	1.57348087852538e-09	3.66854368700625e-08	45.6521739130435	uc.2203	Pwp1	(-28316)
chr10	91126679	91126679	-	7.30036406516241e-13	5.26115748627798e-11	-78.2352941176471	uc.2240	Slc25a3	(-2621)
chr10	94238263	94238263	-	4.88441254587403e-18	1.81693673659822e-15	-76.5957446808511	uc.2277	Ndufa12	(+39260),
chr10	94320750	94320750	-	9.95683650954244e-07	8.34627668274597e-06	-41.923818707811	uc.2278	Ndufa12	(+121747),
chr10	94320759	94320759	-	1.32689662673564e-11	6.30549406506291e-10	41.9354838709677	uc.2279	Ndufa12	(+121756),
chr10	94344577	94344577	+	8.1252049354837e-07	7.04431913248544e-06	43.1818181818182	uc.2280	Ndufa12	(+145574),
chr10	94344596	94344596	+	5.08509934536951e-11	1.98847221406048e-09	46.9387755102041	uc.2281	Ndufa12	(+145593),
chr10	94442198	94442198	+	6.76072280119911e-10	1.79335433250625e-08	43.6081990298858	uc.2282	Ndufa12	(+243195),
chr10	94472635	94472635	-	5.34752532952328e-05	0.000227143979421208	40.974358974359	uc.2283	Ndufa12	(+273632)
chr10	117314549	117314549	-	2.1107523187211e-07	2.28560334979307e-06	47.4146341463415	uc.2406	Lyz1	(-21682)
chr10	117336117	117336117	+	3.66294311987339e-07	3.62034149535223e-06	-42.5531914893617	uc.2407	Lyz1	(-43250),
chr10	128094500	128094500	-	1.65567072747144e-05	8.62680428288192e-05	-49.4897959183673	uc.2583	Rbms2	(+81979)
chr10	128130471	128130471	-	5.54965957443416e-09	1.06746448326419e-07	-50.7843137254902	uc.2584	Rbms2	(+46008),
chr10	128371137	128371137	+	3.00245100943189e-10	9.02054613551704e-09	-44	uc.2587	Coq10a	(-2184)
chr10	128371163	128371163	+	3.00245100943189e-10	9.02054613551704e-09	-44	uc.2588	Coq10a	(-2210),
chr10	128567056	128567056	-	1.37152427650336e-09	3.26773078752957e-08	55.5102040816327	uc.2597	Pa2g4	(-1070)
chr10	128567092	128567092	-	3.91623270989536e-10	1.128954903613e-08	50.4145408163265	uc.2598	Pa2g4	(-1106),
chr10	128567105	128567105	+	4.78788744077156e-10	1.33813370313558e-08	53.8461538461538	uc.2599	Pa2g4	(-1119),
chr11	6398713	6398713	+	1.17834994678089e-12	7.93326752436597e-11	-58.6324786324786	uc.2693	Ppia	(-16730),
chr11	6412566	6412566	-	3.40427154167319e-08	4.92676550389481e-07	41.5384615384615	uc.2694	Ppia	(-2877)
chr11	19932951	19932951	-	3.31491108207507e-07	3.33196547502319e-06	-55.5555555555556	uc.2756	Actr2	(+179962)
chr11	20017584	20017584	-	5.61418581566917e-09	1.07770000094691e-07	-52	uc.2757	Actr2	(+95329),
chr11	20173282	20173282	+	5.41287711453958e-07	5.02076745911574e-06	-40.6742193976236	uc.2758	Actr2	(-60370),
chr11	31392089	31392089	+	2.71375241793011e-06	1.92959754779167e-05	-45.5128205128205	uc.2808	Bod1	(+279796)
chr11	31511005	31511005	-	6.03442087020903e-09	1.14564006142664e-07	44.1793618855993	uc.2809	Bod1	(+160880),
chr11	31581250	31581250	-	2.33763804578442e-15	3.82368993867073e-13	-40.1570496542564	uc.2810	Bod1	(+90635),
chr11	31679975	31679975	+	8.05967664279916e-07	6.99892907177574e-06	-42.8571428571429	uc.2811	Bod1	(-8091),
chr11	31679981	31679981	+	8.05967664279916e-07	6.99892907177574e-06	-42.8571428571429	uc.2812	Bod1	(-8097),
chr11	33197696	33197696	-	1.5760241428276e-24	4.58322852033107e-21	58.3579009433962	uc.2838	Npm1	(-34491)
chr11	33197701	33197701	-	3.44645799261685e-17	9.94412231894001e-15	46.2558962264151	uc.2839	Npm1	(-34496),
chr11	33197724	33197724	-	9.2142214854394e-16	1.69876831097666e-13	43.4257075471698	uc.2840	Npm1	(-34519),
chr11	49726859	49726859	+	9.96782089501735e-11	3.52779993391363e-09	61.9047619047619	uc.2957	Gfpt2	(-67328),
chr11	49795430	49795430	+	2.45865792153938e-08	3.74958187848114e-07	-53.3333333333333	uc.2958	Gfpt2	(+1244),
chr11	49795431	49795431	-	1.03243294282427e-06	8.6029039135217e-06	51.8207282913165	uc.2959	Gfpt2	(+1245),
chr11	49795477	49795477	-	1.43351139975942e-08	2.38044628105797e-07	58.0952380952381	uc.2960	Gfpt2	(+1291)
chr11	52815566	52815566	+	9.74729217429163e-18	3.3102338690158e-15	59.0909090909091	uc.3008	Hspa4	(+484891)
chr11	52891025	52891025	-	6.51897881911858e-09	1.22271099118687e-07	68.2142857142857	uc.3009	Hspa4	(+409432),
chr11	52956658	52956658	+	4.94698619589867e-08	6.75897840890223e-07	58.6872586872587	uc.3010	Hspa4	(+343799),
chr11	53041132	53041132	-	0.00027531016363934	0.000874535348965627	40.9574468085106	uc.3011	Hspa4	(+259325),
chr11	53041157	53041157	-	4.19871832721785e-13	3.25378953158464e-11	-72.3404255319149	uc.3012	Hspa4	(+259300),
chr11	53057294	53057294	+	9.55258746518553e-12	4.78094993725369e-10	-48.6486486486487	uc.3013	Hspa4	(+243163),
chr11	53106142	53106142	-	6.10424907462493e-05	0.000253316283138493	-40.0221729490022	uc.3014	Hspa4	(+194315),
chr11	53132597	53132597	-	3.54005066071046e-13	2.81724462201453e-11	41.0885929357267	uc.3015	Hspa4	(+167860),
chr11	53222954	53222954	+	1.7325249960109e-12	1.09780516771663e-10	-64.8648648648649	uc.3016	Hspa4	(+77503),
chr11	59256329	59256329	-	5.50456147212318e-09	1.06056212215063e-07	-49.7606019151847	uc.3108	Arf1	(-28168)
chr11	63957631	63957631	-	4.59776021236584e-07	4.38029172116569e-06	-42.3076923076923	uc.3183	Cox10	(+121835)
chr11	64111362	64111362	-	5.33790905466714e-08	7.20490322051428e-07	-52.1198830409357	uc.3184	Cox10	(-31897),
chr11	69080274	69080274	+	6.39158560296439e-09	1.20290020117456e-07	-58.9855072463768	uc.3241	Vamp2	(-8216)
chr11	70641472	70641472	-	3.26446682760954e-07	3.28939977694296e-06	53.6199095022624	uc.3292	Slc25a11	(+5586)
chr11	70940826	70940826	-	3.66318377313936e-06	2.47499227153968e-05	45.4545454545455	uc.3298	Nup88	(+29136)
chr11	72388051	72388051	-	6.03482345360825e-06	3.74159271637199e-05	48.2795698924731	uc.3312	Smtnl2	(+23662)
chr11	78153251	78153251	+	5.10486764179048e-14	5.36804599785893e-12	-52	uc.3411	Fam222b	(+37646),
chr11	78153308	78153308	-	5.9126670273791e-12	3.16475242726039e-10	68.9613526570048	uc.3412	Fam222b	(+37703)
chr11	82821137	82821137	+	1.44280886819505e-06	1.14021897578655e-05	58.3333333333333	uc.3500	Lig3	(+39935)
chr11	82888756	82888756	+	9.38231417489282e-13	6.55218180841397e-11	71.9047619047619	uc.3501	Fndc8	(-3368),
chr11	82894774	82894774	-	1.01866548351761e-09	2.54017290552604e-08	-58.9807026224641	uc.3502	Fndc8	(+2651)
chr11	85657980	85657980	-	4.32635901176101e-15	6.44333768206889e-13	-50.6000578368999	uc.3537	Tbx2	(-174571),
chr11	85796717	85796717	-	1.00832626761787e-19	6.65564369265594e-17	42.5901781833985	uc.3538	Tbx2	(-35834),
chr11	85841043	85841043	+	9.88753536444418e-15	1.32129296922856e-12	-56.0606060606061	uc.3539	Tbx2	(+8493),
chr11	85841044	85841044	-	4.20787954496352e-11	1.691865582509e-09	-48.8888888888889	uc.3540	Tbx2	(+8494)
chr11	88112158	88112158	-	3.68805275468215e-08	5.27487507766427e-07	-47.9438800193517	uc.3579	Mrps23	(-92230),
chr11	88139345	88139345	+	4.91942006396161e-10	1.36969872491538e-08	-52.9657477025898	uc.3580	Mrps23	(-65043),
chr11	88169816	88169816	+	1.20896370091667e-10	4.15991114658207e-09	47.4282760403205	uc.3581	Mrps23	(-34572),
chr11	88169963	88169963	-	3.97752787157195e-08	5.62310863071133e-07	-60	uc.3582	Mrps23	(-34425),
chr11	88169972	88169972	-	0.000974346222171691	0.00246869637653329	-42.7586206896552	uc.3583	Mrps23	(-34416),
chr11	88169975	88169975	-	2.0042952128892e-06	1.49776779995165e-05	-48	uc.3584	Mrps23	(-34413),
chr11	88170001	88170001	-	3.97752787157195e-08	5.62310863071133e-07	-60	uc.3585	Mrps23	(-34387),
chr11	88184692	88184692	+	4.57274579404644e-11	1.8174481152518e-09	50	uc.3586	Mrps23	(-19696)
chr11	95019797	95019797	-	0.000153451374316029	0.000541093537604399	50.8403361344538	uc.3667	Pdk2	(+21557)
chr11	95020063	95020063	+	5.92487409976671e-09	1.12766311994194e-07	41.5584415584416	uc.3668	Pdk2	(+21291),
chr11	95032488	95032488	-	1.22136281739501e-07	1.44303450464394e-06	-48.8329238329238	uc.3669	Pdk2	(+8866),
chr11	95045598	95045598	-	1.1421677489712e-06	9.36587251974746e-06	-47.9487179487179	uc.3670	Pdk2	(-4245),
chr11	97463504	97463504	-	1.14569840308357e-15	2.05599884090784e-13	-70.4545454545455	uc.3737	4933428G20Rik	(+36836)
chr11	97500313	97500313	-	3.76350259310733e-11	1.53671198047035e-09	-45.9531090723751	uc.3738	4933428G20Rik	(+27),
chr11	97500605	97500605	-	1.37844118291737e-07	1.59867617104777e-06	-47.6946498477599	uc.3739	4933428G20Rik	(-266),
chr11	97500614	97500614	-	3.32866944638249e-11	1.38246419107418e-09	-51.8227848101266	uc.3740	4933428G20Rik	(-275),
chr11	97500752	97500752	-	5.50274229777836e-08	7.38768318283829e-07	41.6666666666667	uc.3741	4933428G20Rik	(-413),
chr11	97500814	97500814	-	1.04954141593932e-05	5.91843506938346e-05	41.2529550827423	uc.3742	4933428G20Rik	(-475),
chr11	97501796	97501796	-	1.92975080343077e-19	1.16658739971031e-16	69.2307692307692	uc.3743	4933428G20Rik	(-1457),
chr11	97528550	97528550	+	1.69806987125111e-05	8.80934723253149e-05	-41.6964285714286	uc.3744	4933428G20Rik	(-28211),
chr11	97542741	97542741	+	1.21121357760921e-10	4.16653554181742e-09	58.5714285714286	uc.3745	4933428G20Rik	(-42402),
