chr	start	end	strand	pvalue	qvalue	meth.diff	ID	gene	distance
chr1	86106731	86106731	-	3.37379664501371e-16	2.47484685173248e-14	-56.25	uc.652	Htr2b	(+5239)
chr1	88510040	88510040	+	7.22652496727291e-08	5.28332834948483e-07	-43.0555555555556	uc.679	Glrp1	(+26)
chr1	88543871	88543871	+	3.28047556241883e-17	3.1633670084628e-15	54.0811339198436	uc.680	Glrp1	(-33806),
chr1	88561451	88561451	-	1.06448999739184e-18	1.48512696039125e-16	-64.8351648351648	uc.681	Glrp1	(-51386),
chr1	88577598	88577598	-	4.26108944466508e-07	2.45098889455625e-06	-49.0740740740741	uc.682	Glrp1	(-67533),
chr1	88623560	88623560	+	2.21691631318096e-05	7.21236146733017e-05	48.1231231231231	uc.683	Glrp1	(-113495),
chr1	88623777	88623777	+	3.73733964720466e-08	2.98585794462633e-07	48.6486486486487	uc.684	Glrp1	(-113712),
chr1	88636271	88636271	+	2.66293716634411e-14	1.18537138141624e-12	-50.6060606060606	uc.685	Glrp1	(-126206),
chr1	88671185	88671185	+	2.61359412931302e-06	1.16176993455038e-05	57.6754385964912	uc.686	Glrp1	(-161120),
chr1	88671199	88671199	+	4.55846569592886e-05	0.000133237691855335	49.3421052631579	uc.687	Glrp1	(-161134),
chr1	132821160	132821160	-	1.54343158538538e-10	2.48507058992152e-09	-44.5824248743957	uc.1067	Lrrn2	(-59113),
chr1	132842283	132842283	+	1.51274249646904e-10	2.44082830734604e-09	-57.1428571428571	uc.1068	Lrrn2	(-37990),
chr1	132842327	132842327	-	4.12405168477822e-07	2.38202717548888e-06	45.1940298507463	uc.1069	Lrrn2	(-37946),
chr1	132913000	132913000	+	2.09781852342867e-31	6.75872713266935e-28	-72.7272727272727	uc.1070	Lrrn2	(+32728),
chr1	132921047	132921047	+	2.31218008146471e-21	6.37310231103585e-19	-51.7126148705096	uc.1071	Lrrn2	(+40775),
chr1	132939223	132939223	+	1.27118019546583e-09	1.57106036585825e-08	-45.1273046532046	uc.1072	Lrrn2	(+58951),
chr1	133017358	133017358	-	5.10905839777707e-07	2.86454219845394e-06	-47.4462365591398	uc.1073	Lrrn2	(+137086)
chr1	144360813	144360813	-	1.23190951693807e-08	1.13985259657231e-07	-49.260752688172	uc.1235	Rgs21	(+190751)
chr1	153886250	153886250	+	2.70687718467894e-15	1.57463680928021e-13	-57.1311475409836	uc.1315	Teddm1a	(-5492),
chr1	153886372	153886372	-	9.1051573943055e-17	7.78756732888456e-15	-42.8378247850864	uc.1316	Teddm1a	(-5370),
chr1	153886411	153886411	-	9.30735349160505e-20	1.69458633314819e-17	-45.9770114942529	uc.1317	Teddm1a	(-5331)
chr1	161396567	161396567	-	8.79912121298677e-09	8.50861607144895e-08	-51.9047619047619	uc.1380	Tnfsf18	(-98088),
chr1	161396579	161396579	-	3.0953225461839e-07	1.85961712024632e-06	-46.5423242467719	uc.1381	Tnfsf18	(-98076),
chr1	161507399	161507399	+	1.63027164415724e-08	1.45266388550328e-07	-51.5548780487805	uc.1382	Tnfsf18	(+12745),
chr1	161507482	161507482	+	2.14103415462714e-07	1.35280774640557e-06	-43.6585365853659	uc.1383	Tnfsf18	(+12828),
chr1	161742389	161742389	+	2.24814610930713e-05	7.29517992037448e-05	-40.1494565217391	uc.1384	Tnfsf18	(+247735),
chr1	161742518	161742518	-	3.91819361307271e-10	5.61372031205828e-09	-47.0376522702104	uc.1385	Tnfsf18	(+247864),
chr1	161742540	161742540	-	2.59105255391503e-16	1.96098512052095e-14	-46.4285714285714	uc.1386	Tnfsf18	(+247886),
chr1	161746642	161746642	-	2.39509767417635e-08	2.02966684101304e-07	40.4880066170389	uc.1387	Tnfsf18	(+251988)
chr1	180706063	180706063	-	3.00017597881026e-08	2.46884369296813e-07	-47.3684210526316	uc.1587	Mixl1	(-9030)
chr1	195252903	195252903	+	8.44846644180726e-14	3.29202618765634e-12	48.0769230769231	uc.1799	Cr2	(-76189)
chr10	5565545	5565545	+	1.93491513537385e-10	3.03230010901593e-09	-40.3205128205128	uc.1827	Myct1	(-28230)
chr10	14130667	14130667	+	5.88463795901076e-16	4.0503928961538e-14	-44.5555555555556	uc.1892	Adgrg6	(+414369)
chr10	14172225	14172225	-	1.11311024998264e-06	5.59164263397495e-06	-43.1372549019608	uc.1893	Adgrg6	(+372811),
chr10	14209147	14209147	-	4.3740896141255e-13	1.41608503954487e-11	-60.7843137254902	uc.1894	Adgrg6	(+335889),
chr10	14420667	14420667	-	1.09367908086971e-18	1.52235756564833e-16	-44.5378151260504	uc.1895	Adgrg6	(+124369),
chr10	14544759	14544759	-	3.02711195477233e-18	3.78867966711566e-16	-46.3755542702911	uc.1896	Adgrg6	(+277),
chr10	14570722	14570722	+	1.10954350812644e-07	7.65691464609283e-07	50	uc.1897	Adgrg6	(-25687),
chr10	14611001	14611001	+	3.97033348998405e-11	7.52123256509608e-10	-41.8604651162791	uc.1898	Adgrg6	(-65966),
chr10	14611022	14611022	+	1.16221588823152e-10	1.93393912534004e-09	-40.4761904761905	uc.1899	Adgrg6	(-65987),
chr10	19063184	19063184	-	4.80712711468132e-12	1.17200532008211e-10	-48.0632411067194	uc.1918	Olig3	(-293349),
chr10	19328916	19328916	+	1.66895081637816e-08	1.48267550489231e-07	49.1228070175439	uc.1919	Olig3	(-27617),
chr10	19486008	19486008	+	7.95122111284977e-23	3.11699419833713e-20	-84.8484848484848	uc.1920	Olig3	(+129476),
chr10	19486022	19486022	+	4.11930487373144e-08	3.24850178772739e-07	-46.3203463203463	uc.1921	Olig3	(+129490),
chr10	19583745	19583745	+	2.68381842390088e-07	1.64416882594523e-06	-45.1612903225806	uc.1922	Olig3	(+227213)
chr10	30985717	30985717	+	1.94777178931731e-12	5.28808279931004e-11	46.4285714285714	uc.27230	Zbtb44	(-44929),
chr10	75774162	75774162	+	1.60680282024525e-07	1.05483166371428e-06	-54.2741935483871	uc.2431	Ddt	(-749)
chr10	77875275	77875275	-	8.05669831767752e-07	4.23391385130739e-06	-53.015873015873	uc.2485	Lrrc3	(+27261)
chr10	77891792	77891792	+	9.71802814074478e-20	1.76341805470967e-17	-66.9026169026169	uc.2486	Lrrc3	(+10744),
chr10	77908988	77908988	+	4.94146540501526e-09	5.14065018952024e-08	-41.005291005291	uc.2487	Lrrc3	(-6453),
chr10	77913360	77913360	+	1.30239803763956e-05	4.58571503591887e-05	56.0606060606061	uc.2488	Lrrc3	(-10825),
chr10	77923942	77923942	+	2.99100541802573e-09	3.31358439744919e-08	-50.6513409961686	uc.2489	Lrrc3	(-21407),
chr10	77934876	77934876	+	9.65160698848628e-06	3.5484631154728e-05	-49.6807151979566	uc.2490	Lrrc3	(-32341),
chr10	81503054	81503054	-	1.69596317934786e-05	5.73977964905324e-05	-43.6352509179927	uc.2685	S1pr4	(-2923)
chr10	81514436	81514436	-	6.51524377347702e-22	2.05285047978657e-19	-50.7692307692308	uc.2686	S1pr4	(-14305),
chr10	96202272	96202272	-	2.46586408730401e-16	1.8773369241873e-14	79.7752808988764	uc.2861	Btg1	(-414734),
chr10	96230287	96230287	+	7.28190720401644e-15	3.76909804909651e-13	-41.1479435236341	uc.2862	Btg1	(-386719),
chr10	96313344	96313344	-	1.49593660840717e-06	7.20567005580408e-06	40.3846153846154	uc.2863	Btg1	(-303662),
chr10	96383050	96383050	+	6.32147194651978e-10	8.53240040735278e-09	-41.2632594021215	uc.2864	Btg1	(-233956),
chr10	96535612	96535612	+	5.43839159870299e-06	2.17297586761981e-05	-45.1559934318555	uc.2865	Btg1	(-81394),
chr10	96535808	96535808	-	7.86770463772922e-07	4.14983614244658e-06	-53.4210526315789	uc.2866	Btg1	(-81198),
chr10	96597106	96597106	-	2.02684473980341e-10	3.15785351124578e-09	51.219512195122	uc.2867	Btg1	(-19900),
chr10	96597222	96597222	-	1.23962580215729e-08	1.14594609899274e-07	-47.5	uc.2868	Btg1	(-19784),
chr10	96615405	96615405	+	1.49490065905332e-05	5.15288556173965e-05	41.3671599718111	uc.2869	Btg1	(-1601),
chr10	97005822	97005822	+	4.36132229452277e-09	4.61027294603377e-08	-52.1739130434783	uc.2870	Btg1	(+388817),
chr10	97043060	97043060	+	3.52030326639530e-09	3.82258033736106e-08	-42.6739926739927	uc.2871	Btg1	(+426055),
chr10	97458094	97458094	-	3.04425575581679e-13	1.02740206375129e-11	-44	uc.2872	Btg1	(+841089)
chr10	117362121	117362121	-	3.77845972526581e-06	1.59161066242107e-05	-43.2882011605416	uc.3029	Lyz1	(-69254)
chr10	117362150	117362150	-	4.38605868283186e-11	8.21099483746838e-10	-62.9787234042553	uc.3030	Lyz1	(-69283),
chr10	128262452	128262452	+	1.82690267997945e-05	6.11262759815329e-05	-48.494983277592	uc.3230	Apon	(+8303),
chr10	128262495	128262495	+	1.42829233465268e-10	2.32003332609939e-09	-61.5384615384615	uc.3231	Apon	(+8346)
chr11	32206207	32206207	-	1.51075872025737e-08	1.35979473746267e-07	-47.9591836734694	uc.3549	Snrnp25	(+793),
chr11	32213982	32213982	+	4.06751519547748e-17	3.82451795652469e-15	41.1764705882353	uc.3550	Snrnp25	(+8568)
chr11	32395524	32395524	+	4.95355852877971e-09	5.15168848341929e-08	48.7179487179487	uc.3552	Ubtd2	(-59846),
chr11	32404845	32404845	+	4.42914183855292e-05	0.000130049995307604	40.8510638297872	uc.3553	Ubtd2	(-50525),
chr11	32404846	32404846	-	1.66274765614963e-11	3.50132085714636e-10	-64.7058823529412	uc.3554	Ubtd2	(-50524),
chr11	32404890	32404890	-	6.64627725657664e-09	6.65996750490084e-08	-58.5161290322581	uc.3555	Ubtd2	(-50480)
chr11	57687646	57687646	+	4.60750357893919e-12	1.13018935901752e-10	-55.5555555555556	uc.3812	Sap30l	(-113991),
chr11	57696250	57696250	+	1.9047949364343e-19	3.23104514067986e-17	-42.2764227642276	uc.3813	Sap30l	(-105387),
chr11	57697008	57697008	-	3.47869675463384e-09	3.7822977149492e-08	-46.3219616204691	uc.3814	Sap30l	(-104629),
chr11	57725769	57725769	-	1.44844821921698e-06	7.00801211396559e-06	-49.1630798660928	uc.3815	Sap30l	(-75868),
chr11	57785367	57785367	+	9.701723291829e-12	2.18225987526979e-10	-52.2571819425444	uc.3816	Sap30l	(-16270),
chr11	57786808	57786808	-	2.27021694749596e-08	1.93730448101486e-07	-49.8722860791826	uc.3817	Sap30l	(-14829),
chr11	57800428	57800428	+	6.24598201931141e-12	1.47512402633477e-10	43.5897435897436	uc.3818	Sap30l	(-1209),
chr11	57829801	57829801	+	6.91127432318536e-11	1.22424484959183e-09	40.9428442844284	uc.3819	Hand1	(+2346)
chr11	57829801	57829801	+	6.91127432318536e-11	1.22424484959183e-09	40.9428442844284	uc.3819	Sap30l	(+28165),
chr11	57829823	57829823	+	1.11421920451517e-10	1.86222528022812e-09	46.1408640864086	uc.3820	Hand1	(+2324),
chr11	57829823	57829823	+	1.11421920451517e-10	1.86222528022812e-09	46.1408640864086	uc.3820	Sap30l	(+28187)
chr11	57832837	57832837	+	1.10949578522361e-14	5.45817209196602e-13	52.8030303030303	uc.3821	Hand1	(-691),
chr11	57832850	57832850	+	4.31540995312508e-15	2.37328048707418e-13	47.683615819209	uc.3822	Hand1	(-704),
chr11	57836678	57836678	+	2.55096071494862e-12	6.70167920681064e-11	-46.031746031746	uc.3823	Hand1	(-4532),
chr11	57863161	57863161	-	1.26312360050954e-07	8.56477676681058e-07	47.0588235294118	uc.3824	Hand1	(-31015),
chr11	57874957	57874957	+	3.516221545858e-22	1.1789157314932e-19	79.5454545454545	uc.3825	Hand1	(-42811),
chr11	57973086	57973086	+	2.06412678793413e-22	7.35122330608615e-20	71.4285714285714	uc.3826	Hand1	(-140940),
chr11	59803781	59803781	-	6.73808110666764e-16	4.58078435126749e-14	-59.1971544715447	uc.3861	Pld6	(-16140)
chr11	59803784	59803784	+	2.70371300812794e-11	5.36387498268844e-10	-67.1594982078853	uc.3862	Pld6	(-16143),
chr11	59804578	59804578	-	6.13308882568928e-16	4.20355955009968e-14	-43.6619718309859	uc.3863	Pld6	(-16937),
chr11	59973145	59973145	-	3.00133755642985e-13	1.01432497309981e-11	-40.6779661016949	uc.3868	Pemt	(+73336)
chr11	59975448	59975448	-	6.17878691624379e-18	7.15693621764207e-16	-69.620253164557	uc.3869	Pemt	(+71033),
chr11	59982014	59982014	-	3.38650862700062e-11	6.53926606569729e-10	-46.6666666666667	uc.3870	Pemt	(+64467),
chr11	59991487	59991487	-	8.08048765672429e-15	4.12754796827285e-13	-62.1621621621622	uc.3871	Pemt	(+54994),
chr11	60028155	60028155	+	9.54765612551378e-16	6.24894325013334e-14	-52.8577388402169	uc.3872	Pemt	(+18326),
chr11	60074134	60074134	-	1.61529879240534e-21	4.63068213592059e-19	-50.8262108262108	uc.3873	Pemt	(-27654),
chr11	60078248	60078248	+	2.36652178507481e-12	6.27132179395264e-11	-43.4077079107505	uc.3874	Pemt	(-31768),
chr11	60078322	60078322	-	6.67989566486959e-22	2.10064812179928e-19	-64	uc.3875	Pemt	(-31842),
chr11	60096106	60096106	-	3.99550927847138e-10	5.70976538483559e-09	-50.2131603336423	uc.3876	Pemt	(-49626),
chr11	76751206	76751206	-	1.0454546805738e-08	9.88711882025608e-08	-60.4651162790698	uc.4186	Gosr1	(+12373)
chr11	83261506	83261506	-	7.30886284834685e-06	2.79975504612043e-05	-41.8367346938776	uc.4323	Slfn3	(+70177)
chr11	83561424	83561424	+	4.74164972778474e-15	2.57767942759677e-13	-73.2142857142857	uc.4328	Ccl9	(+17212)
chr11	86486332	86486332	-	2.04349474332333e-14	9.37956240780687e-13	46.0459183673469	uc.4376	Rps6kb1	(+58473)
chr11	96945230	96945230	-	2.56364284073869e-26	2.21304818313962e-23	-97.3684210526316	uc.4559	Pnpo	(-1245)
chr11	96945417	96945417	-	4.19156340188501e-15	2.31774699522631e-13	-53.2055246340961	uc.4560	Pnpo	(-1432),
chr11	97771644	97771644	+	8.51847827010816e-09	8.2760609333399e-08	-64.5238095238095	uc.4616	1700001P01Rik	(+4274)
chr11	97771654	97771654	+	7.26694782711259e-11	1.27969943843573e-09	-54.1666666666667	uc.4617	1700001P01Rik	(+4264),
chr11	103426275	103426275	-	8.12250553242452e-07	4.26287861677497e-06	-43.0508474576271	uc.4832	Lrrc37a	(+78322)
chr11	103429097	103429097	+	1.62717133430445e-16	1.29792200645022e-14	-45.1745237101933	uc.4833	Lrrc37a	(+75500),
chr11	103504581	103504581	+	4.70958149119798e-13	1.51281904415153e-11	-68.6046511627907	uc.4834	Lrrc37a	(+16),
chr12	59082447	59082447	-	2.76170215757019e-09	3.09018970020185e-08	-42.6298701298701	uc.5844	Ctage5	(-47316),
chr12	59094364	59094364	-	1.78719989724536e-08	1.57433908862283e-07	-45.5555555555556	uc.5845	Ctage5	(-35399)
chr12	69413779	69413779	+	1.33945359867406e-08	1.2250681179757e-07	-51.2280701754386	uc.5896	Vcpkmt	(+169249)
chr12	69423101	69423101	-	6.84665311881205e-22	2.14753609493566e-19	-60.68524970964	uc.5897	Vcpkmt	(+159927),
chr12	69423320	69423320	-	7.86541650768492e-18	8.89457627886934e-16	-78.2608695652174	uc.5898	Vcpkmt	(+159708),
chr12	69446643	69446643	+	2.99726421411448e-13	1.0130187288806e-11	54.3844367015099	uc.5899	Vcpkmt	(+136385),
chr12	69446652	69446652	+	1.65119815418699e-09	1.97301036514893e-08	45.8478513356562	uc.5900	Vcpkmt	(+136376),
chr12	69453257	69453257	+	7.01345817491306e-11	1.23972030378539e-09	40.9663865546219	uc.5901	Vcpkmt	(+129771),
chr12	69469140	69469140	+	1.61924834002821e-19	2.7832578738948e-17	-53.7970743853097	uc.5902	Vcpkmt	(+113888),
chr12	119795683	119795683	-	2.65701558675016e-13	9.1093135540078e-12	51.9576379974326	uc.6619	Tmem196	(-150727)
chr13	19438750	19438750	-	6.40621983136098e-23	2.54829278813301e-20	52.0937687838109	uc.6730	Epdr1	(+181054)
chr13	19438917	19438917	-	3.76186768225122e-10	5.42014252253632e-09	40.3646385414458	uc.6731	Epdr1	(+180887),
chr13	26951449	26951449	-	1.80340636263214e-08	1.58627904824905e-07	-57.1428571428571	uc.6798	Prl	(-106121)
chr13	27881974	27881974	-	1.13694166824413e-12	3.28958479027516e-11	-43.36002669336	uc.6802	Prl4a1	(-134238)
chr13	28165096	28165096	+	6.37976600072248e-19	9.49574315852395e-17	-50.5070069499829	uc.6803	Prl5a1	(+22613),
chr13	28468814	28468814	-	1.54421788774482e-10	2.48617204554872e-09	47.8260869565217	uc.6804	Prl5a1	(+326331),
chr13	28505179	28505179	-	3.04489749182232e-09	3.36492972131237e-08	-47.6190476190476	uc.6805	Prl5a1	(+362696),
chr13	28800584	28800584	-	2.65246134483072e-11	5.27704576135571e-10	-40.4672507300793	uc.6806	Prl5a1	(+658101)
chr13	30151245	30151245	+	4.19871787319614e-13	1.36519214812311e-11	-71.1111111111111	uc.6810	Agtr1a	(-185196),
chr13	30352380	30352380	-	4.24287425682896e-23	1.7611911482736e-20	-68.6046511627907	uc.6811	Agtr1a	(+15940),
chr13	30459688	30459688	-	6.46263750793743e-09	6.50233466508158e-08	-41.3793103448276	uc.6812	Agtr1a	(+123248),
chr13	30469437	30469437	-	5.30406517716521e-07	2.95836514310256e-06	-43.5325773592158	uc.6813	Agtr1a	(+132997)
chr13	30757449	30757449	-	8.22461491695401e-18	9.24063085491849e-16	-41.9553072625698	uc.6817	Hus1b	(+190310)
chr13	30782621	30782621	+	1.64171606703034e-09	1.9636094291158e-08	46.8174962292609	uc.6818	Hus1b	(+165138),
chr13	36293125	36293125	+	2.99200685633049e-13	1.01152293690277e-11	-43.75	uc.6851	Nrn1	(+441352)
chr13	36315654	36315654	-	2.08766619334626e-10	3.23964526208495e-09	-40.8163265306122	uc.6852	Nrn1	(+418823),
chr13	36461300	36461300	-	4.36929246137582e-07	2.5039665707828e-06	-45.7281553398058	uc.6853	Nrn1	(+273177),
chr13	36555282	36555282	+	3.44399527143946e-24	1.89300398521022e-21	-69.219440353461	uc.6854	Nrn1	(+179195),
chr13	36721349	36721349	+	1.72990446681948e-05	5.83742301785638e-05	-54.994124559342	uc.6855	Nrn1	(+13128),
chr13	40777902	40777902	-	1.99325375372104e-20	4.2925988448401e-18	-58.2417582417582	uc.6893	Gcnt2	(-81852),
chr13	40859578	40859578	-	8.33212317564313e-09	8.11737995876163e-08	41.2554112554113	uc.6894	Gcnt2	(-176),
chr13	40918663	40918663	-	7.55453874379407e-14	2.98336535627388e-12	-51.6465053763441	uc.6895	Gcnt2	(+58910),
chr13	40918674	40918674	+	5.53520878412427e-11	1.00805745858654e-09	41.1236783870175	uc.6896	Gcnt2	(+58921),
chr13	40945992	40945992	-	2.59283710652244e-14	1.15857267405411e-12	-51.5825688073395	uc.6897	Gcnt2	(+86239)
chr13	47010914	47010914	+	1.70546022910949e-21	4.85677544527946e-19	-66.3292847503374	uc.6992	Nhlrc1	(+3936)
chr13	47010929	47010929	+	9.86791617118804e-09	9.40214817593182e-08	-40.8906882591093	uc.6993	Nhlrc1	(+3921),
chr13	47036985	47036985	+	2.42203819820112e-07	1.50500362289628e-06	-45.0980392156863	uc.6994	Nhlrc1	(-22136),
chr13	58263944	58263944	+	1.30057088119147e-09	1.60258039918462e-08	60.1034482758621	uc.7245	Gkap1	(+10244)
chr13	58318390	58318390	+	3.33901102436351e-13	1.11404949895395e-11	-56.0975609756098	uc.7246	Gkap1	(-44203),
chr13	67383948	67383948	+	7.51322484294948e-06	2.86663972512448e-05	-42.1348314606742	uc.7357	Zfp429	(+15819)
chr13	67383956	67383956	+	5.380203327104e-13	1.69928928107465e-11	-58.3333333333333	uc.7358	Zfp429	(+15811),
chr13	67383971	67383971	+	5.31911997299977e-13	1.68322317981208e-11	-77.059925093633	uc.7359	Zfp429	(+15796),
chr13	67414206	67414206	-	1.83074963758368e-07	1.18090883938657e-06	-51.6129032258064	uc.7360	Zfp429	(-14440),
chr13	71232957	71232957	-	4.1721989155594e-27	4.34375725126546e-24	-44.6929280397022	uc.7402	8030423J24Rik	(+350010),
chr13	71333065	71333065	+	2.15519210629146e-22	7.6253052588988e-20	-50	uc.7403	8030423J24Rik	(+450118),
chr13	71381870	71381870	+	6.68733264401763e-30	1.48553454823497e-26	-60.8247422680412	uc.7404	8030423J24Rik	(+498923),
chr13	71381874	71381874	+	3.55715459800082e-12	8.98598114120876e-11	-41.3901417525773	uc.7405	8030423J24Rik	(+498927),
chr13	71404079	71404079	+	7.22894191151772e-10	9.59303919692608e-09	42.6675451807229	uc.7406	8030423J24Rik	(+521132),
chr13	71404112	71404112	+	2.70285882461632e-14	1.19984840906324e-12	51.0636295180723	uc.7407	8030423J24Rik	(+521165),
chr13	71566154	71566154	+	1.19680154685156e-11	2.62373043483632e-10	-61.25	uc.7408	8030423J24Rik	(+683207),
chr13	71669706	71669706	+	3.22843342469193e-18	4.00357041705249e-16	-56.1116785835887	uc.7409	8030423J24Rik	(+786759),
chr13	71669848	71669848	-	2.34337642357698e-14	1.05852299658066e-12	-53.1358885017422	uc.7410	8030423J24Rik	(+786901),
chr13	71686920	71686920	-	2.14045911716837e-06	9.79155245772031e-06	-49.5818399044205	uc.7411	8030423J24Rik	(+803973)
chr13	95478661	95478661	+	1.00445369983767e-08	9.54370358329792e-08	-42.7788649706458	uc.7561	S100z	(+60)
chr13	95494993	95494993	-	8.03848190329713e-26	6.36912264613254e-23	-79.7297297297297	uc.7562	S100z	(-16273),
chr13	99070060	99070060	-	1.23790415109114e-11	2.70202819107535e-10	54.2857142857143	uc.7608	1700024P04Rik	(-85496)
chr13	99100875	99100875	-	9.50948528168872e-11	1.6184544555672e-09	-40.623234795707	uc.7609	1700024P04Rik	(-116311),
chr13	99100975	99100975	-	6.24763209778566e-10	8.44398035442124e-09	-43.4197651663405	uc.7610	1700024P04Rik	(-116411),
chr13	99152266	99152266	+	1.31599491272394e-11	2.84820003990436e-10	-42.0107362979654	uc.7611	1700024P04Rik	(-167702),
chr13	99152281	99152281	-	5.3976758281614e-23	2.18644086362046e-20	-52.044352044352	uc.7612	1700024P04Rik	(-167717),
chr13	120277915	120277915	-	2.41850116023457e-07	1.50313216573673e-06	-41.5431266846361	uc.7820	Tcstv3	(-38963)
chr14	14134605	14134605	-	2.35224872407629e-10	3.59608306535145e-09	-45.2845661800886	uc.7848	Psmd6	(-13622)
chr14	16336476	16336476	+	1.62216717884063e-09	1.9425677784388e-08	-50	uc.7862	Top2b	(-28703)
chr14	19840183	19840183	-	1.18504483471777e-08	1.10231835096041e-07	42.6820475847152	uc.7884	2700060E02Rik	(-16360)
chr14	19840251	19840251	+	2.27272796989231e-13	7.93042245691761e-12	-50.5270473763466	uc.7885	2700060E02Rik	(-16428),
chr14	19840259	19840259	-	3.16899645819089e-06	1.36907684700481e-05	-40.254746455179	uc.7886	2700060E02Rik	(-16436),
chr14	19910874	19910874	+	3.23494860265438e-12	8.25216424798948e-11	-56.6959721938254	uc.7887	2700060E02Rik	(-87051),
chr14	19911299	19911299	+	4.43814191959345e-09	4.6820162570794e-08	-62.7463054187192	uc.7888	2700060E02Rik	(-87476),
chr14	20239056	20239056	+	1.47686696274679e-07	9.8110259648819e-07	-52.5694444444444	uc.7889	Kcnk16	(+30143)
chr14	20242673	20242673	+	3.45057946869476e-07	2.04241822279488e-06	-45.4429977770721	uc.7890	Kcnk16	(+26526),
chr14	20242784	20242784	+	1.95657028587823e-24	1.12512049369611e-21	-53.2750675353567	uc.7891	Kcnk16	(+26415),
chr14	20246774	20246774	+	0.000194069834280797	0.000456106047209001	-40.9118541033435	uc.7892	Kcnk16	(+22425),
chr14	20262847	20262847	+	3.76816137337303e-11	7.18271663944421e-10	-53.7924528301887	uc.7893	Kcnk16	(+6352),
chr14	20262947	20262947	+	8.21742637369399e-08	5.90728493298949e-07	-42.7924528301887	uc.7894	Kcnk16	(+6252),
chr14	20264931	20264931	+	1.62949909161688e-13	5.9005214920689e-12	-63.1578947368421	uc.7895	Kcnk16	(+4268),
chr14	20366695	20366695	+	6.15412308830102e-19	9.19226136848677e-17	-58.7412587412587	uc.7896	Dnajc9	(+22215)
chr14	44152310	44152310	-	7.04356252028982e-22	2.20503406945758e-19	-53.6585365853659	uc.8105	4930503E14Rik	(+19061)
chr14	44181578	44181578	+	1.58486600718649e-07	1.04262543862393e-06	47.8213507625272	uc.8106	4930503E14Rik	(-10208),
chr14	51932393	51932393	-	1.3910303784667e-16	1.13183209729503e-14	-54.4841012329656	uc.8190	Rnase13	(-9621)
chr14	57933747	57933747	-	6.23579119695653e-08	4.64727817698268e-07	46.156533892383	uc.8291	Micu2	(+65515)
chr14	57999557	57999557	-	6.1990044332935e-07	3.38400082430213e-06	-42.5824175824176	uc.8292	Micu2	(-296),
chr14	59549290	59549290	-	1.02107738491171e-07	7.12647721690916e-07	-43.8502673796791	uc.8293	Cab39l	(+108310)
chr14	65168386	65168386	-	6.37114612153442e-08	4.73552996047533e-07	-41.1881977671451	uc.8368	Fzd3	(+94077)
chr14	65168852	65168852	-	3.17094261452242e-26	2.67818050109059e-23	-88.5714285714286	uc.8369	Fzd3	(+93611),
chr14	70287980	70287980	-	0.000306331015215939	0.000671904096859125	-50.5050505050505	uc.8433	Ppp3cc	(+1469)
